ZONE I=5
0 0.999558 3.07688 0 0 0.999837 0 
0.00025 0.999558 3.07688 0 0.000443035 0.999837 0 
0.0005 0.999558 3.07688 0 0.000886069 0.999837 0 
0.00075 0.999558 3.07688 0 0.0013291 0.999837 0 
0.001 0.999558 3.07688 0 0.00177214 0.999837 0 
ZONE I=5
0.001 0.999558 3.07688 0 0.00177214 0.999837 0 
0.00125 0.999558 3.07688 0 0.00221517 0.999837 0 
0.0015 0.999558 3.07688 0 0.00265821 0.999837 0 
0.00175 0.999558 3.07688 0 0.00310124 0.999837 0 
0.002 0.999558 3.07688 0 0.00354428 0.999837 0 
ZONE I=5
0.002 0.999558 3.07688 0 0.00354428 0.999837 0 
0.00225 0.999558 3.07688 0 0.00398731 0.999837 0 
0.0025 0.999558 3.07688 0 0.00443035 0.999837 0 
0.00275 0.999558 3.07688 0 0.00487338 0.999837 0 
0.003 0.999558 3.07688 0 0.00531641 0.999837 0 
ZONE I=5
0.003 0.999558 3.07688 0 0.00531641 0.999837 0 
0.00325 0.999558 3.07688 0 0.00575945 0.999837 0 
0.0035 0.999558 3.07688 0 0.00620248 0.999837 0 
0.00375 0.999558 3.07688 0 0.00664552 0.999837 0 
0.004 0.999558 3.07688 0 0.00708855 0.999837 0 
ZONE I=5
0.004 0.999558 3.07688 0 0.00708855 0.999837 0 
0.00425 0.999558 3.07688 0 0.00753159 0.999837 0 
0.0045 0.999558 3.07688 0 0.00797462 0.999837 0 
0.00475 0.999558 3.07688 0 0.00841766 0.999837 0 
0.005 0.999558 3.07688 0 0.00886069 0.999837 0 
ZONE I=5
0.005 0.999558 3.07688 0 0.00886069 0.999837 0 
0.00525 0.999558 3.07688 0 0.00930373 0.999837 0 
0.0055 0.999558 3.07688 0 0.00974676 0.999837 0 
0.00575 0.999558 3.07688 0 0.0101898 0.999837 0 
0.006 0.999558 3.07688 0 0.0106328 0.999837 0 
ZONE I=5
0.006 0.999558 3.07688 0 0.0106328 0.999837 0 
0.00625 0.999558 3.07688 0 0.0110759 0.999837 0 
0.0065 0.999558 3.07688 0 0.0115189 0.999837 0 
0.00675 0.999558 3.07688 0 0.0119619 0.999837 0 
0.007 0.999558 3.07688 0 0.012405 0.999837 0 
ZONE I=5
0.007 0.999558 3.07688 0 0.012405 0.999837 0 
0.00725 0.999558 3.07688 0 0.012848 0.999837 0 
0.0075 0.999558 3.07688 0 0.013291 0.999837 0 
0.00775 0.999558 3.07688 0 0.0137341 0.999837 0 
0.008 0.999558 3.07688 0 0.0141771 0.999837 0 
ZONE I=5
0.008 0.999558 3.07688 0 0.0141771 0.999837 0 
0.00825 0.999558 3.07688 0 0.0146201 0.999837 0 
0.0085 0.999558 3.07688 0 0.0150632 0.999837 0 
0.00875 0.999558 3.07688 0 0.0155062 0.999837 0 
0.009 0.999558 3.07688 0 0.0159492 0.999837 0 
ZONE I=5
0.009 0.999558 3.07688 0 0.0159492 0.999837 0 
0.00925 0.999558 3.07688 0 0.0163923 0.999837 0 
0.0095 0.999558 3.07688 0 0.0168353 0.999837 0 
0.00975 0.999558 3.07688 0 0.0172783 0.999837 0 
0.01 0.999558 3.07688 0 0.0177214 0.999837 0 
ZONE I=5
0.01 0.999558 3.07688 0 0.0177214 0.999837 0 
0.01025 0.999558 3.07688 0 0.0181644 0.999837 0 
0.0105 0.999558 3.07688 0 0.0186075 0.999837 0 
0.01075 0.999558 3.07688 0 0.0190505 0.999837 0 
0.011 0.999558 3.07688 0 0.0194935 0.999837 0 
ZONE I=5
0.011 0.999558 3.07688 0 0.0194935 0.999837 0 
0.01125 0.999558 3.07688 0 0.0199366 0.999837 0 
0.0115 0.999558 3.07688 0 0.0203796 0.999837 0 
0.01175 0.999558 3.07688 0 0.0208226 0.999837 0 
0.012 0.999558 3.07688 0 0.0212657 0.999837 0 
ZONE I=5
0.012 0.999558 3.07688 0 0.0212657 0.999837 0 
0.01225 0.999558 3.07688 0 0.0217087 0.999837 0 
0.0125 0.999558 3.07688 0 0.0221517 0.999837 0 
0.01275 0.999558 3.07688 0 0.0225948 0.999837 0 
0.013 0.999558 3.07688 0 0.0230378 0.999837 0 
ZONE I=5
0.013 0.999558 3.07688 0 0.0230378 0.999837 0 
0.01325 0.999558 3.07688 0 0.0234808 0.999837 0 
0.0135 0.999558 3.07688 0 0.0239239 0.999837 0 
0.01375 0.999558 3.07688 0 0.0243669 0.999837 0 
0.014 0.999558 3.07688 0 0.0248099 0.999837 0 
ZONE I=5
0.014 0.999558 3.07688 0 0.0248099 0.999837 0 
0.01425 0.999558 3.07688 0 0.025253 0.999837 0 
0.0145 0.999558 3.07688 0 0.025696 0.999837 0 
0.01475 0.999558 3.07688 0 0.026139 0.999837 0 
0.015 0.999558 3.07688 0 0.0265821 0.999837 0 
ZONE I=5
0.015 0.999558 3.07688 0 0.0265821 0.999837 0 
0.01525 0.999558 3.07688 0 0.0270251 0.999837 0 
0.0155 0.999558 3.07688 0 0.0274681 0.999837 0 
0.01575 0.999558 3.07688 0 0.0279112 0.999837 0 
0.016 0.999558 3.07688 0 0.0283542 0.999837 0 
ZONE I=5
0.016 0.999558 3.07688 0 0.0283542 0.999837 0 
0.01625 0.999558 3.07688 0 0.0287972 0.999837 0 
0.0165 0.999558 3.07688 0 0.0292403 0.999837 0 
0.01675 0.999558 3.07688 0 0.0296833 0.999837 0 
0.017 0.999558 3.07688 0 0.0301263 0.999837 0 
ZONE I=5
0.017 0.999558 3.07688 0 0.0301263 0.999837 0 
0.01725 0.999558 3.07688 0 0.0305694 0.999837 0 
0.0175 0.999558 3.07688 0 0.0310124 0.999837 0 
0.01775 0.999558 3.07688 0 0.0314555 0.999837 0 
0.018 0.999558 3.07688 0 0.0318985 0.999837 0 
ZONE I=5
0.018 0.999558 3.07688 0 0.0318985 0.999837 0 
0.01825 0.999558 3.07688 0 0.0323415 0.999837 0 
0.0185 0.999558 3.07688 0 0.0327846 0.999837 0 
0.01875 0.999558 3.07688 0 0.0332276 0.999837 0 
0.019 0.999558 3.07688 0 0.0336706 0.999837 0 
ZONE I=5
0.019 0.999558 3.07688 0 0.0336706 0.999837 0 
0.01925 0.999558 3.07688 0 0.0341137 0.999837 0 
0.0195 0.999558 3.07688 0 0.0345567 0.999837 0 
0.01975 0.999558 3.07688 0 0.0349997 0.999837 0 
0.02 0.999558 3.07688 0 0.0354428 0.999837 0 
ZONE I=5
0.02 0.999558 3.07688 0 0.0354428 0.999837 0 
0.02025 0.999558 3.07688 0 0.0358858 0.999837 0 
0.0205 0.999558 3.07688 0 0.0363288 0.999837 0 
0.02075 0.999558 3.07688 0 0.0367719 0.999837 0 
0.021 0.999558 3.07688 0 0.0372149 0.999837 0 
ZONE I=5
0.021 0.999558 3.07688 0 0.0372149 0.999837 0 
0.02125 0.999558 3.07688 0 0.0376579 0.999837 0 
0.0215 0.999558 3.07688 0 0.038101 0.999837 0 
0.02175 0.999558 3.07688 0 0.038544 0.999837 0 
0.022 0.999558 3.07688 0 0.038987 0.999837 0 
ZONE I=5
0.022 0.999558 3.07688 0 0.038987 0.999837 0 
0.02225 0.999558 3.07688 0 0.0394301 0.999837 0 
0.0225 0.999558 3.07688 0 0.0398731 0.999837 0 
0.02275 0.999558 3.07688 0 0.0403161 0.999837 0 
0.023 0.999558 3.07688 0 0.0407592 0.999837 0 
ZONE I=5
0.023 0.999558 3.07688 0 0.0407592 0.999837 0 
0.02325 0.999558 3.07688 0 0.0412022 0.999837 0 
0.0235 0.999558 3.07688 0 0.0416452 0.999837 0 
0.02375 0.999558 3.07688 0 0.0420883 0.999837 0 
0.024 0.999558 3.07688 0 0.0425313 0.999837 0 
ZONE I=5
0.024 0.999558 3.07688 0 0.0425313 0.999837 0 
0.02425 0.999558 3.07688 0 0.0429743 0.999837 0 
0.0245 0.999558 3.07688 0 0.0434174 0.999837 0 
0.02475 0.999558 3.07688 0 0.0438604 0.999837 0 
0.025 0.999558 3.07688 0 0.0443035 0.999837 0 
ZONE I=5
0.025 0.999558 3.07688 0 0.0443035 0.999837 0 
0.02525 0.999558 3.07688 0 0.0447465 0.999837 0 
0.0255 0.999558 3.07688 0 0.0451895 0.999837 0 
0.02575 0.999558 3.07688 0 0.0456326 0.999837 0 
0.026 0.999558 3.07688 0 0.0460756 0.999837 0 
ZONE I=5
0.026 0.999558 3.07688 0 0.0460756 0.999837 0 
0.02625 0.999558 3.07688 0 0.0465186 0.999837 0 
0.0265 0.999558 3.07688 0 0.0469617 0.999837 0 
0.02675 0.999558 3.07688 0 0.0474047 0.999837 0 
0.027 0.999558 3.07688 0 0.0478477 0.999837 0 
ZONE I=5
0.027 0.999558 3.07688 0 0.0478477 0.999837 0 
0.02725 0.999558 3.07688 0 0.0482908 0.999837 0 
0.0275 0.999558 3.07688 0 0.0487338 0.999837 0 
0.02775 0.999558 3.07688 0 0.0491768 0.999837 0 
0.028 0.999558 3.07688 0 0.0496199 0.999837 0 
ZONE I=5
0.028 0.999558 3.07688 0 0.0496199 0.999837 0 
0.02825 0.999558 3.07688 0 0.0500629 0.999837 0 
0.0285 0.999558 3.07688 0 0.0505059 0.999837 0 
0.02875 0.999558 3.07688 0 0.050949 0.999837 0 
0.029 0.999558 3.07688 0 0.051392 0.999837 0 
ZONE I=5
0.029 0.999558 3.07688 0 0.051392 0.999837 0 
0.02925 0.999558 3.07688 0 0.051835 0.999837 0 
0.0295 0.999558 3.07688 0 0.0522781 0.999837 0 
0.02975 0.999558 3.07688 0 0.0527211 0.999837 0 
0.03 0.999558 3.07688 0 0.0531641 0.999837 0 
ZONE I=5
0.03 0.999558 3.07688 0 0.0531641 0.999837 0 
0.03025 0.999558 3.07688 0 0.0536072 0.999837 0 
0.0305 0.999558 3.07688 0 0.0540502 0.999837 0 
0.03075 0.999558 3.07688 0 0.0544932 0.999837 0 
0.031 0.999558 3.07688 0 0.0549363 0.999837 0 
ZONE I=5
0.031 0.999558 3.07688 0 0.0549363 0.999837 0 
0.03125 0.999558 3.07688 0 0.0553793 0.999837 0 
0.0315 0.999558 3.07688 0 0.0558224 0.999837 0 
0.03175 0.999558 3.07688 0 0.0562654 0.999837 0 
0.032 0.999558 3.07688 0 0.0567084 0.999837 0 
ZONE I=5
0.032 0.999558 3.07688 0 0.0567084 0.999837 0 
0.03225 0.999558 3.07688 0 0.0571515 0.999837 0 
0.0325 0.999558 3.07688 0 0.0575945 0.999837 0 
0.03275 0.999558 3.07688 0 0.0580375 0.999837 0 
0.033 0.999558 3.07688 0 0.0584806 0.999837 0 
ZONE I=5
0.033 0.999558 3.07688 0 0.0584806 0.999837 0 
0.03325 0.999558 3.07688 0 0.0589236 0.999837 0 
0.0335 0.999558 3.07688 0 0.0593666 0.999837 0 
0.03375 0.999558 3.07688 0 0.0598097 0.999837 0 
0.034 0.999558 3.07688 0 0.0602527 0.999837 0 
ZONE I=5
0.034 0.999558 3.07688 0 0.0602527 0.999837 0 
0.03425 0.999558 3.07688 0 0.0606957 0.999837 0 
0.0345 0.999558 3.07688 0 0.0611388 0.999837 0 
0.03475 0.999558 3.07688 0 0.0615818 0.999837 0 
0.035 0.999558 3.07688 0 0.0620248 0.999837 0 
ZONE I=5
0.035 0.999558 3.07688 0 0.0620248 0.999837 0 
0.03525 0.999558 3.07688 0 0.0624679 0.999837 0 
0.0355 0.999558 3.07688 0 0.0629109 0.999837 0 
0.03575 0.999558 3.07688 0 0.0633539 0.999837 0 
0.036 0.999558 3.07688 0 0.063797 0.999837 0 
ZONE I=5
0.036 0.999558 3.07688 0 0.063797 0.999837 0 
0.03625 0.999558 3.07688 0 0.06424 0.999837 0 
0.0365 0.999558 3.07688 0 0.064683 0.999837 0 
0.03675 0.999558 3.07688 0 0.0651261 0.999837 0 
0.037 0.999558 3.07688 0 0.0655691 0.999837 0 
ZONE I=5
0.037 0.999558 3.07688 0 0.0655691 0.999837 0 
0.03725 0.999558 3.07688 0 0.0660121 0.999837 0 
0.0375 0.999558 3.07688 0 0.0664552 0.999837 0 
0.03775 0.999558 3.07688 0 0.0668982 0.999837 0 
0.038 0.999558 3.07688 0 0.0673412 0.999837 0 
ZONE I=5
0.038 0.999558 3.07688 0 0.0673412 0.999837 0 
0.03825 0.999558 3.07688 0 0.0677843 0.999837 0 
0.0385 0.999558 3.07688 0 0.0682273 0.999837 0 
