ZONE I=5
0 -0.29626 -1.05362 0 
0.015625 -0.296414 -1.05036 0 
0.03125 -0.296866 -1.034 0 
0.046875 -0.297615 -1.00453 0 
0.0625 -0.298662 -0.961964 0 
ZONE I=5
0.0625 -0.298662 -0.961964 0 
0.078125 -0.3 -0.898279 0 
0.09375 -0.301578 -0.80371 0 
0.109375 -0.303397 -0.678255 0 
0.125 -0.305456 -0.521916 0 
ZONE I=5
0.125 -0.305456 -0.521916 0 
0.140625 -0.307699 -0.326908 0 
0.15625 -0.310023 -0.132455 0 
0.171875 -0.31243 0.0614446 0 
0.1875 -0.314918 0.25479 0 
ZONE I=5
0.1875 -0.314918 0.25479 0 
0.203125 -0.317386 0.409309 0 
0.21875 -0.319779 0.533515 0 
0.234375 -0.322098 0.627409 0 
0.25 -0.324342 0.69099 0 
ZONE I=5
0.25 -0.324342 0.69099 0 
0.265625 -0.326464 0.734129 0 
0.28125 -0.328455 0.766644 0 
0.296875 -0.330317 0.788535 0 
0.3125 -0.33205 0.799803 0 
ZONE I=5
0.3125 -0.33205 0.799803 0 
0.328125 -0.333643 0.807831 0 
0.34375 -0.335096 0.813674 0 
0.359375 -0.336412 0.817333 0 
0.375 -0.337588 0.818806 0 
ZONE I=5
0.375 -0.337588 0.818806 0 
0.390625 -0.338624 0.819811 0 
0.40625 -0.339522 0.820471 0 
0.421875 -0.340281 0.820786 0 
0.4375 -0.340901 0.820757 0 
ZONE I=5
0.4375 -0.340901 0.820757 0 
0.453125 -0.341384 0.82072 0 
0.46875 -0.341728 0.820685 0 
0.484375 -0.341934 0.820651 0 
0.5 -0.342003 0.82062 0 
ZONE I=5
0.5 -0.342003 0.82062 0 
0.515625 -0.341934 0.820651 0 
0.53125 -0.341728 0.820685 0 
0.546875 -0.341384 0.82072 0 
0.5625 -0.340901 0.820757 0 
ZONE I=5
0.5625 -0.340901 0.820757 0 
0.578125 -0.340281 0.820786 0 
0.59375 -0.339522 0.820471 0 
0.609375 -0.338624 0.819811 0 
0.625 -0.337588 0.818806 0 
ZONE I=5
0.625 -0.337588 0.818806 0 
0.640625 -0.336412 0.817333 0 
0.65625 -0.335096 0.813674 0 
0.671875 -0.333643 0.807831 0 
0.6875 -0.33205 0.799803 0 
ZONE I=5
0.6875 -0.33205 0.799803 0 
0.703125 -0.330317 0.788535 0 
0.71875 -0.328455 0.766644 0 
0.734375 -0.326464 0.734129 0 
0.75 -0.324342 0.69099 0 
ZONE I=5
0.75 -0.324342 0.69099 0 
0.765625 -0.322098 0.627409 0 
0.78125 -0.319779 0.533515 0 
0.796875 -0.317386 0.409309 0 
0.8125 -0.314918 0.25479 0 
ZONE I=5
0.8125 -0.314918 0.25479 0 
0.828125 -0.31243 0.0614446 0 
0.84375 -0.310023 -0.132455 0 
0.859375 -0.307699 -0.326908 0 
0.875 -0.305456 -0.521916 0 
ZONE I=5
0.875 -0.305456 -0.521916 0 
0.890625 -0.303397 -0.678255 0 
0.90625 -0.301578 -0.80371 0 
0.921875 -0.3 -0.898279 0 
0.9375 -0.298662 -0.961964 0 
ZONE I=5
0.9375 -0.298662 -0.961964 0 
0.953125 -0.297615 -1.00453 0 
0.96875 -0.296866 -1.034 0 
0.984375 -0.296414 -1.05036 0 
1 -0.29626 -1.05362 0 
