ZONE I=5
0 -0.32011 -1.08811 0 
0.015625 -0.320257 -1.08606 0 
0.03125 -0.32069 -1.07505 0 
0.046875 -0.32141 -1.05506 0 
0.0625 -0.322416 -1.02611 0 
ZONE I=5
0.0625 -0.322416 -1.02611 0 
0.078125 -0.323705 -0.983361 0 
0.09375 -0.325241 -0.914559 0 
0.109375 -0.327022 -0.819702 0 
0.125 -0.32905 -0.69879 0 
ZONE I=5
0.125 -0.32905 -0.69879 0 
0.140625 -0.331285 -0.536081 0 
0.15625 -0.333634 -0.358863 0 
0.171875 -0.336096 -0.167138 0 
0.1875 -0.338671 0.039096 0 
ZONE I=5
0.1875 -0.338671 0.039096 0 
0.203125 -0.341261 0.222729 0 
0.21875 -0.343792 0.37572 0 
0.234375 -0.346265 0.498066 0 
0.25 -0.34868 0.589769 0 
ZONE I=5
0.25 -0.34868 0.589769 0 
0.265625 -0.350973 0.652407 0 
0.28125 -0.353131 0.700161 0 
0.296875 -0.355153 0.73303 0 
0.3125 -0.357041 0.751014 0 
ZONE I=5
0.3125 -0.357041 0.751014 0 
0.328125 -0.358778 0.763682 0 
0.34375 -0.360364 0.773006 0 
0.359375 -0.361799 0.778985 0 
0.375 -0.363084 0.781619 0 
ZONE I=5
0.375 -0.363084 0.781619 0 
0.390625 -0.364217 0.783466 0 
0.40625 -0.365198 0.784742 0 
0.421875 -0.366028 0.785447 0 
0.4375 -0.366706 0.78558 0 
ZONE I=5
0.4375 -0.366706 0.78558 0 
0.453125 -0.367233 0.785662 0 
0.46875 -0.367609 0.785706 0 
0.484375 -0.367835 0.785714 0 
0.5 -0.36791 0.785685 0 
ZONE I=5
0.5 -0.36791 0.785685 0 
0.515625 -0.367835 0.785714 0 
0.53125 -0.367609 0.785706 0 
0.546875 -0.367233 0.785662 0 
0.5625 -0.366706 0.78558 0 
ZONE I=5
0.5625 -0.366706 0.78558 0 
0.578125 -0.366028 0.785447 0 
0.59375 -0.365198 0.784742 0 
0.609375 -0.364217 0.783466 0 
0.625 -0.363084 0.781619 0 
ZONE I=5
0.625 -0.363084 0.781619 0 
0.640625 -0.361799 0.778985 0 
0.65625 -0.360364 0.773006 0 
0.671875 -0.358778 0.763682 0 
0.6875 -0.357041 0.751014 0 
ZONE I=5
0.6875 -0.357041 0.751014 0 
0.703125 -0.355153 0.73303 0 
0.71875 -0.353131 0.700161 0 
0.734375 -0.350973 0.652407 0 
0.75 -0.34868 0.589769 0 
ZONE I=5
0.75 -0.34868 0.589769 0 
0.765625 -0.346265 0.498066 0 
0.78125 -0.343792 0.37572 0 
0.796875 -0.341261 0.222729 0 
0.8125 -0.338671 0.039096 0 
ZONE I=5
0.8125 -0.338671 0.039096 0 
0.828125 -0.336096 -0.167138 0 
0.84375 -0.333634 -0.358863 0 
0.859375 -0.331285 -0.536081 0 
0.875 -0.32905 -0.69879 0 
ZONE I=5
0.875 -0.32905 -0.69879 0 
0.890625 -0.327022 -0.819702 0 
0.90625 -0.325241 -0.914559 0 
0.921875 -0.323705 -0.983361 0 
0.9375 -0.322416 -1.02611 0 
ZONE I=5
0.9375 -0.322416 -1.02611 0 
0.953125 -0.32141 -1.05506 0 
0.96875 -0.32069 -1.07505 0 
0.984375 -0.320257 -1.08606 0 
1 -0.32011 -1.08811 0 
