ZONE I=5
0 0.191819 -0.553344 0 
0.015625 0.191693 -0.547108 0 
0.03125 0.191328 -0.527061 0 
0.046875 0.190724 -0.493205 0 
0.0625 0.18988 -0.445537 0 
ZONE I=5
0.0625 0.18988 -0.445537 0 
0.078125 0.188809 -0.383219 0 
0.09375 0.187551 -0.307624 0 
0.109375 0.186106 -0.218753 0 
0.125 0.184472 -0.116606 0 
ZONE I=5
0.125 0.184472 -0.116606 0 
0.140625 0.182692 -0.00284991 0 
0.15625 0.180822 0.112731 0 
0.171875 0.178863 0.230138 0 
0.1875 0.176815 0.34937 0 
ZONE I=5
0.1875 0.176815 0.34937 0 
0.203125 0.174736 0.460237 0 
0.21875 0.172672 0.560457 0 
0.234375 0.170625 0.650029 0 
0.25 0.168593 0.728954 0 
ZONE I=5
0.25 0.168593 0.728954 0 
0.265625 0.166623 0.795658 0 
0.28125 0.16474 0.853403 0 
0.296875 0.162942 0.902188 0 
0.3125 0.16123 0.942014 0 
ZONE I=5
0.3125 0.16123 0.942014 0 
0.328125 0.15963 0.975478 0 
0.34375 0.158153 1.00415 0 
0.359375 0.156799 1.02804 0 
0.375 0.155568 1.04713 0 
ZONE I=5
0.375 0.155568 1.04713 0 
0.390625 0.154473 1.06306 0 
0.40625 0.15352 1.07637 0 
0.421875 0.152708 1.08706 0 
0.4375 0.152037 1.09515 0 
ZONE I=5
0.4375 0.152037 1.09515 0 
0.453125 0.151514 1.10131 0 
0.46875 0.151141 1.10568 0 
0.484375 0.150916 1.10826 0 
0.5 0.150841 1.10905 0 
ZONE I=5
0.5 0.150841 1.10905 0 
0.515625 0.150916 1.10826 0 
0.53125 0.151141 1.10568 0 
0.546875 0.151514 1.10131 0 
0.5625 0.152037 1.09515 0 
ZONE I=5
0.5625 0.152037 1.09515 0 
0.578125 0.152708 1.08706 0 
0.59375 0.15352 1.07637 0 
0.609375 0.154473 1.06306 0 
0.625 0.155568 1.04713 0 
ZONE I=5
0.625 0.155568 1.04713 0 
0.640625 0.156799 1.02804 0 
0.65625 0.158153 1.00415 0 
0.671875 0.15963 0.975478 0 
0.6875 0.16123 0.942014 0 
ZONE I=5
0.6875 0.16123 0.942014 0 
0.703125 0.162942 0.902188 0 
0.71875 0.16474 0.853403 0 
0.734375 0.166623 0.795658 0 
0.75 0.168593 0.728954 0 
ZONE I=5
0.75 0.168593 0.728954 0 
0.765625 0.170625 0.650029 0 
0.78125 0.172672 0.560457 0 
0.796875 0.174736 0.460237 0 
0.8125 0.176815 0.34937 0 
ZONE I=5
0.8125 0.176815 0.34937 0 
0.828125 0.178863 0.230138 0 
0.84375 0.180822 0.112731 0 
0.859375 0.182692 -0.00284991 0 
0.875 0.184472 -0.116606 0 
ZONE I=5
0.875 0.184472 -0.116606 0 
0.890625 0.186106 -0.218753 0 
0.90625 0.187551 -0.307624 0 
0.921875 0.188809 -0.383219 0 
0.9375 0.18988 -0.445537 0 
ZONE I=5
0.9375 0.18988 -0.445537 0 
0.953125 0.190724 -0.493205 0 
0.96875 0.191328 -0.527061 0 
0.984375 0.191693 -0.547108 0 
1 0.191819 -0.553344 0 
