ZONE I=5
0 0.28048 -0.542649 0 
0.015625 0.280392 -0.532911 0 
0.03125 0.280137 -0.51228 0 
0.046875 0.279717 -0.480756 0 
0.0625 0.279131 -0.43834 0 
ZONE I=5
0.0625 0.279131 -0.43834 0 
0.078125 0.27839 -0.388722 0 
0.09375 0.277517 -0.331102 0 
0.109375 0.276512 -0.265479 0 
0.125 0.275375 -0.191855 0 
ZONE I=5
0.125 0.275375 -0.191855 0 
0.140625 0.274128 -0.110282 0 
0.15625 0.272806 -0.0240926 0 
0.171875 0.271409 0.066713 0 
0.1875 0.269936 0.162135 0 
ZONE I=5
0.1875 0.269936 0.162135 0 
0.203125 0.26842 0.258419 0 
0.21875 0.266898 0.352003 0 
0.234375 0.265367 0.442886 0 
0.25 0.26383 0.531068 0 
ZONE I=5
0.25 0.26383 0.531068 0 
0.265625 0.262318 0.613265 0 
0.28125 0.260858 0.68953 0 
0.296875 0.259449 0.759864 0 
0.3125 0.258091 0.824266 0 
ZONE I=5
0.3125 0.258091 0.824266 0 
0.328125 0.256808 0.882538 0 
0.34375 0.255616 0.93525 0 
0.359375 0.254515 0.982401 0 
0.375 0.253505 1.02399 0 
ZONE I=5
0.375 0.253505 1.02399 0 
0.390625 0.252601 1.06044 0 
0.40625 0.25181 1.0919 0 
0.421875 0.251134 1.11836 0 
0.4375 0.250573 1.13983 0 
ZONE I=5
0.4375 0.250573 1.13983 0 
0.453125 0.250133 1.15654 0 
0.46875 0.249819 1.16845 0 
0.484375 0.24963 1.17559 0 
0.5 0.249566 1.17793 0 
ZONE I=5
0.5 0.249566 1.17793 0 
0.515625 0.24963 1.17559 0 
0.53125 0.249819 1.16845 0 
0.546875 0.250133 1.15654 0 
0.5625 0.250573 1.13983 0 
ZONE I=5
0.5625 0.250573 1.13983 0 
0.578125 0.251134 1.11836 0 
0.59375 0.25181 1.0919 0 
0.609375 0.252601 1.06044 0 
0.625 0.253505 1.02399 0 
ZONE I=5
0.625 0.253505 1.02399 0 
0.640625 0.254515 0.982401 0 
0.65625 0.255616 0.93525 0 
0.671875 0.256808 0.882538 0 
0.6875 0.258091 0.824266 0 
ZONE I=5
0.6875 0.258091 0.824266 0 
0.703125 0.259449 0.759864 0 
0.71875 0.260858 0.68953 0 
0.734375 0.262318 0.613265 0 
0.75 0.26383 0.531068 0 
ZONE I=5
0.75 0.26383 0.531068 0 
0.765625 0.265367 0.442886 0 
0.78125 0.266898 0.352003 0 
0.796875 0.26842 0.258419 0 
0.8125 0.269936 0.162135 0 
ZONE I=5
0.8125 0.269936 0.162135 0 
0.828125 0.271409 0.066713 0 
0.84375 0.272806 -0.0240926 0 
0.859375 0.274128 -0.110282 0 
0.875 0.275375 -0.191855 0 
ZONE I=5
0.875 0.275375 -0.191855 0 
0.890625 0.276512 -0.265479 0 
0.90625 0.277517 -0.331102 0 
0.921875 0.27839 -0.388722 0 
0.9375 0.279131 -0.43834 0 
ZONE I=5
0.9375 0.279131 -0.43834 0 
0.953125 0.279717 -0.480756 0 
0.96875 0.280137 -0.51228 0 
0.984375 0.280392 -0.532911 0 
1 0.28048 -0.542649 0 
