ZONE I=5
0 0 0 
0.000785398 0.000722606 0 
0.0015708 0.00144521 0 
0.00235619 0.00216782 0 
0.00314159 0.00289042 0 
ZONE I=5
0.00314159 0.00289042 0 
0.00392699 0.00361302 0 
0.00471239 0.00433562 0 
0.00549779 0.00505822 0 
0.00628319 0.00578082 0 
ZONE I=5
0.00628319 0.00578082 0 
0.00706858 0.00650341 0 
0.00785398 0.007226 0 
0.00863938 0.00794859 0 
0.00942478 0.00867117 0 
ZONE I=5
0.00942478 0.00867117 0 
0.0102102 0.00939375 0 
0.0109956 0.0101163 0 
0.011781 0.0108389 0 
0.0125664 0.0115615 0 
ZONE I=5
0.0125664 0.0115615 0 
0.0133518 0.012284 0 
0.0141372 0.0130066 0 
0.0149226 0.0137291 0 
0.015708 0.0144516 0 
ZONE I=5
0.015708 0.0144516 0 
0.0164934 0.0151742 0 
0.0172788 0.0158967 0 
0.0180642 0.0166192 0 
0.0188496 0.0173417 0 
ZONE I=5
0.0188496 0.0173417 0 
0.019635 0.0180642 0 
0.0204204 0.0187867 0 
0.0212058 0.0195092 0 
0.0219911 0.0202317 0 
ZONE I=5
0.0219911 0.0202317 0 
0.0227765 0.0209541 0 
0.0235619 0.0216766 0 
0.0243473 0.022399 0 
0.0251327 0.0231214 0 
ZONE I=5
0.0251327 0.0231214 0 
0.0259181 0.0238439 0 
0.0267035 0.0245663 0 
0.0274889 0.0252887 0 
0.0282743 0.026011 0 
ZONE I=5
0.0282743 0.026011 0 
0.0290597 0.0267334 0 
0.0298451 0.0274558 0 
0.0306305 0.0281781 0 
0.0314159 0.0289004 0 
ZONE I=5
0.0314159 0.0289004 0 
0.0322013 0.0296228 0 
0.0329867 0.0303451 0 
0.0337721 0.0310673 0 
0.0345575 0.0317896 0 
ZONE I=5
0.0345575 0.0317896 0 
0.0353429 0.0325119 0 
0.0361283 0.0332341 0 
0.0369137 0.0339563 0 
0.0376991 0.0346785 0 
ZONE I=5
0.0376991 0.0346785 0 
0.0384845 0.0354007 0 
0.0392699 0.0361229 0 
0.0400553 0.036845 0 
0.0408407 0.0375672 0 
ZONE I=5
0.0408407 0.0375672 0 
0.0416261 0.0382893 0 
0.0424115 0.0390114 0 
0.0431969 0.0397335 0 
0.0439823 0.0404555 0 
ZONE I=5
0.0439823 0.0404555 0 
0.0447677 0.0411776 0 
0.0455531 0.0418996 0 
0.0463385 0.0426216 0 
0.0471239 0.0433436 0 
ZONE I=5
0.0471239 0.0433436 0 
0.0479093 0.0440655 0 
0.0486947 0.0447874 0 
0.0494801 0.0455094 0 
0.0502655 0.0462312 0 
ZONE I=5
0.0502655 0.0462312 0 
0.0510509 0.0469531 0 
0.0518363 0.047675 0 
0.0526217 0.0483968 0 
0.0534071 0.0491186 0 
ZONE I=5
0.0534071 0.0491186 0 
0.0541925 0.0498403 0 
0.0549779 0.0505621 0 
0.0557633 0.0512838 0 
0.0565487 0.0520055 0 
ZONE I=5
0.0565487 0.0520055 0 
0.0573341 0.0527272 0 
0.0581195 0.0534488 0 
0.0589049 0.0541704 0 
0.0596903 0.054892 0 
ZONE I=5
0.0596903 0.054892 0 
0.0604757 0.0556136 0 
0.0612611 0.0563351 0 
0.0620465 0.0570567 0 
0.0628319 0.0577781 0 
ZONE I=5
0.0628319 0.0577781 0 
0.0636173 0.0584996 0 
0.0644026 0.059221 0 
0.065188 0.0599424 0 
0.0659734 0.0606638 0 
ZONE I=5
0.0659734 0.0606638 0 
0.0667588 0.0613851 0 
0.0675442 0.0621064 0 
0.0683296 0.0628277 0 
0.069115 0.0635489 0 
ZONE I=5
0.069115 0.0635489 0 
0.0699004 0.0642702 0 
0.0706858 0.0649913 0 
0.0714712 0.0657125 0 
0.0722566 0.0664336 0 
ZONE I=5
0.0722566 0.0664336 0 
0.073042 0.0671547 0 
0.0738274 0.0678757 0 
0.0746128 0.0685968 0 
0.0753982 0.0693178 0 
ZONE I=5
0.0753982 0.0693178 0 
0.0761836 0.0700387 0 
0.076969 0.0707596 0 
0.0777544 0.0714805 0 
0.0785398 0.0722013 0 
ZONE I=5
0.0785398 0.0722013 0 
0.0793252 0.0729222 0 
0.0801106 0.0736429 0 
0.080896 0.0743637 0 
0.0816814 0.0750844 0 
ZONE I=5
0.0816814 0.0750844 0 
0.0824668 0.075805 0 
0.0832522 0.0765257 0 
0.0840376 0.0772463 0 
0.084823 0.0779668 0 
ZONE I=5
0.084823 0.0779668 0 
0.0856084 0.0786873 0 
0.0863938 0.0794078 0 
0.0871792 0.0801282 0 
0.0879646 0.0808486 0 
ZONE I=5
0.0879646 0.0808486 0 
0.08875 0.081569 0 
0.0895354 0.0822893 0 
0.0903208 0.0830096 0 
0.0911062 0.0837298 0 
ZONE I=5
0.0911062 0.0837298 0 
0.0918916 0.08445 0 
0.092677 0.0851702 0 
0.0934624 0.0858903 0 
0.0942478 0.0866103 0 
ZONE I=5
0.0942478 0.0866103 0 
0.0950332 0.0873304 0 
0.0958186 0.0880503 0 
0.096604 0.0887703 0 
0.0973894 0.0894902 0 
ZONE I=5
0.0973894 0.0894902 0 
0.0981748 0.09021 0 
0.0989602 0.0909298 0 
0.0997456 0.0916496 0 
0.100531 0.0923693 0 
ZONE I=5
0.100531 0.0923693 0 
0.101316 0.093089 0 
0.102102 0.0938086 0 
0.102887 0.0945282 0 
0.103673 0.0952477 0 
ZONE I=5
0.103673 0.0952477 0 
0.104458 0.0959672 0 
0.105243 0.0966867 0 
0.106029 0.097406 0 
0.106814 0.0981254 0 
ZONE I=5
0.106814 0.0981254 0 
0.1076 0.0988447 0 
0.108385 0.0995639 0 
0.10917 0.100283 0 
0.109956 0.101002 0 
ZONE I=5
0.109956 0.101002 0 
0.110741 0.101721 0 
0.111527 0.10244 0 
0.112312 0.103159 0 
0.113097 0.103878 0 
ZONE I=5
0.113097 0.103878 0 
0.113883 0.104597 0 
0.114668 0.105316 0 
0.115454 0.106035 0 
0.116239 0.106754 0 
ZONE I=5
0.116239 0.106754 0 
0.117024 0.107472 0 
0.11781 0.108191 0 
0.118595 0.10891 0 
0.119381 0.109628 0 
ZONE I=5
0.119381 0.109628 0 
0.120166 0.110347 0 
0.120951 0.111065 0 
0.121737 0.111783 0 
0.122522 0.112502 0 
ZONE I=5
0.122522 0.112502 0 
0.123308 0.11322 0 
0.124093 0.113938 0 
0.124878 0.114656 0 
0.125664 0.115374 0 
ZONE I=5
0.125664 0.115374 0 
0.126449 0.116092 0 
0.127235 0.11681 0 
0.12802 0.117528 0 
0.128805 0.118246 0 
ZONE I=5
0.128805 0.118246 0 
0.129591 0.118964 0 
0.130376 0.119682 0 
0.131161 0.120399 0 
0.131947 0.121117 0 
ZONE I=5
0.131947 0.121117 0 
0.132732 0.121834 0 
0.133518 0.122552 0 
0.134303 0.123269 0 
0.135088 0.123987 0 
ZONE I=5
0.135088 0.123987 0 
0.135874 0.124704 0 
0.136659 0.125421 0 
0.137445 0.126139 0 
0.13823 0.126856 0 
ZONE I=5
0.13823 0.126856 0 
0.139015 0.127573 0 
0.139801 0.12829 0 
0.140586 0.129007 0 
0.141372 0.129724 0 
ZONE I=5
0.141372 0.129724 0 
0.142157 0.13044 0 
0.142942 0.131157 0 
0.143728 0.131874 0 
0.144513 0.13259 0 
ZONE I=5
0.144513 0.13259 0 
0.145299 0.133307 0 
0.146084 0.134024 0 
0.146869 0.13474 0 
0.147655 0.135456 0 
ZONE I=5
0.147655 0.135456 0 
0.14844 0.136173 0 
0.149226 0.136889 0 
0.150011 0.137605 0 
0.150796 0.138321 0 
ZONE I=5
0.150796 0.138321 0 
0.151582 0.139037 0 
0.152367 0.139753 0 
0.153153 0.140469 0 
0.153938 0.141185 0 
ZONE I=5
0.153938 0.141185 0 
0.154723 0.141901 0 
0.155509 0.142616 0 
0.156294 0.143332 0 
0.15708 0.144047 0 
ZONE I=5
0.15708 0.144047 0 
0.157865 0.144763 0 
0.15865 0.145478 0 
0.159436 0.146194 0 
0.160221 0.146909 0 
ZONE I=5
0.160221 0.146909 0 
0.161007 0.147624 0 
0.161792 0.148339 0 
0.162577 0.149054 0 
0.163363 0.149769 0 
ZONE I=5
0.163363 0.149769 0 
0.164148 0.150484 0 
0.164934 0.151199 0 
0.165719 0.151913 0 
0.166504 0.152628 0 
ZONE I=5
0.166504 0.152628 0 
0.16729 0.153343 0 
0.168075 0.154057 0 
0.168861 0.154772 0 
0.169646 0.155486 0 
ZONE I=5
0.169646 0.155486 0 
0.170431 0.1562 0 
0.171217 0.156914 0 
0.172002 0.157629 0 
0.172788 0.158343 0 
ZONE I=5
0.172788 0.158343 0 
0.173573 0.159057 0 
0.174358 0.159771 0 
0.175144 0.160484 0 
0.175929 0.161198 0 
ZONE I=5
0.175929 0.161198 0 
0.176715 0.161912 0 
0.1775 0.162625 0 
0.178285 0.163339 0 
0.179071 0.164052 0 
ZONE I=5
0.179071 0.164052 0 
0.179856 0.164766 0 
0.180642 0.165479 0 
0.181427 0.166192 0 
0.182212 0.166905 0 
ZONE I=5
0.182212 0.166905 0 
0.182998 0.167618 0 
0.183783 0.168331 0 
0.184569 0.169044 0 
0.185354 0.169757 0 
ZONE I=5
0.185354 0.169757 0 
0.186139 0.170469 0 
0.186925 0.171182 0 
0.18771 0.171894 0 
0.188496 0.172607 0 
ZONE I=5
0.188496 0.172607 0 
0.189281 0.173319 0 
0.190066 0.174031 0 
0.190852 0.174743 0 
0.191637 0.175456 0 
ZONE I=5
0.191637 0.175456 0 
0.192423 0.176168 0 
0.193208 0.176879 0 
0.193993 0.177591 0 
0.194779 0.178303 0 
ZONE I=5
0.194779 0.178303 0 
0.195564 0.179015 0 
0.19635 0.179726 0 
0.197135 0.180438 0 
0.19792 0.181149 0 
ZONE I=5
0.19792 0.181149 0 
0.198706 0.18186 0 
0.199491 0.182571 0 
0.200277 0.183283 0 
0.201062 0.183994 0 
ZONE I=5
0.201062 0.183994 0 
0.201847 0.184704 0 
0.202633 0.185415 0 
0.203418 0.186126 0 
0.204204 0.186837 0 
ZONE I=5
0.204204 0.186837 0 
0.204989 0.187547 0 
0.205774 0.188258 0 
0.20656 0.188968 0 
0.207345 0.189678 0 
ZONE I=5
0.207345 0.189678 0 
0.208131 0.190389 0 
0.208916 0.191099 0 
0.209701 0.191809 0 
0.210487 0.192519 0 
ZONE I=5
0.210487 0.192519 0 
0.211272 0.193228 0 
0.212058 0.193938 0 
0.212843 0.194648 0 
0.213628 0.195357 0 
ZONE I=5
0.213628 0.195357 0 
0.214414 0.196067 0 
0.215199 0.196776 0 
0.215984 0.197485 0 
0.21677 0.198194 0 
ZONE I=5
0.21677 0.198194 0 
0.217555 0.198903 0 
0.218341 0.199612 0 
0.219126 0.200321 0 
0.219911 0.20103 0 
ZONE I=5
0.219911 0.20103 0 
0.220697 0.201738 0 
0.221482 0.202447 0 
0.222268 0.203155 0 
0.223053 0.203864 0 
ZONE I=5
0.223053 0.203864 0 
0.223838 0.204572 0 
0.224624 0.20528 0 
0.225409 0.205988 0 
0.226195 0.206696 0 
ZONE I=5
0.226195 0.206696 0 
0.22698 0.207404 0 
0.227765 0.208112 0 
0.228551 0.208819 0 
0.229336 0.209527 0 
ZONE I=5
0.229336 0.209527 0 
0.230122 0.210234 0 
0.230907 0.210941 0 
0.231692 0.211649 0 
0.232478 0.212356 0 
ZONE I=5
0.232478 0.212356 0 
0.233263 0.213063 0 
0.234049 0.21377 0 
0.234834 0.214476 0 
