ZONE I=5
0 0 0 
0.000785398 0.00288062 0 
0.0015708 0.00576111 0 
0.00235619 0.00864148 0 
0.00314159 0.0115217 0 
ZONE I=5
0.00314159 0.0115217 0 
0.00392699 0.0144017 0 
0.00471239 0.0172814 0 
0.00549779 0.0201606 0 
0.00628319 0.0230395 0 
ZONE I=5
0.00628319 0.0230395 0 
0.00706858 0.0259179 0 
0.00785398 0.0287957 0 
0.00863938 0.0316728 0 
0.00942478 0.0345494 0 
ZONE I=5
0.00942478 0.0345494 0 
0.0102102 0.0374252 0 
0.0109956 0.0403001 0 
0.011781 0.0431742 0 
0.0125664 0.0460474 0 
ZONE I=5
0.0125664 0.0460474 0 
0.0133518 0.0489196 0 
0.0141372 0.0517908 0 
0.0149226 0.0546608 0 
0.015708 0.0575297 0 
ZONE I=5
0.015708 0.0575297 0 
0.0164934 0.0603974 0 
0.0172788 0.0632637 0 
0.0180642 0.0661287 0 
0.0188496 0.0689923 0 
ZONE I=5
0.0188496 0.0689923 0 
0.019635 0.0718545 0 
0.0204204 0.074715 0 
0.0212058 0.077574 0 
0.0219911 0.0804314 0 
ZONE I=5
0.0219911 0.0804314 0 
0.0227765 0.0832871 0 
0.0235619 0.0861409 0 
0.0243473 0.0889929 0 
0.0251327 0.0918431 0 
ZONE I=5
0.0251327 0.0918431 0 
0.0259181 0.0946913 0 
0.0267035 0.0975375 0 
0.0274889 0.100382 0 
0.0282743 0.103224 0 
ZONE I=5
0.0282743 0.103224 0 
0.0290597 0.106063 0 
0.0298451 0.108901 0 
0.0306305 0.111736 0 
0.0314159 0.114569 0 
ZONE I=5
0.0314159 0.114569 0 
0.0322013 0.1174 0 
0.0329867 0.120228 0 
0.0337721 0.123053 0 
0.0345575 0.125876 0 
ZONE I=5
0.0345575 0.125876 0 
0.0353429 0.128696 0 
0.0361283 0.131514 0 
0.0369137 0.134329 0 
0.0376991 0.137141 0 
ZONE I=5
0.0376991 0.137141 0 
0.0384845 0.13995 0 
0.0392699 0.142756 0 
0.0400553 0.145559 0 
0.0408407 0.148359 0 
ZONE I=5
0.0408407 0.148359 0 
0.0416261 0.151157 0 
0.0424115 0.153951 0 
0.0431969 0.156741 0 
0.0439823 0.159529 0 
ZONE I=5
0.0439823 0.159529 0 
0.0447677 0.162313 0 
0.0455531 0.165094 0 
0.0463385 0.167871 0 
0.0471239 0.170645 0 
ZONE I=5
0.0471239 0.170645 0 
0.0479093 0.173415 0 
0.0486947 0.176182 0 
0.0494801 0.178945 0 
0.0502655 0.181705 0 
ZONE I=5
0.0502655 0.181705 0 
0.0510509 0.184461 0 
0.0518363 0.187213 0 
0.0526217 0.189961 0 
0.0534071 0.192705 0 
ZONE I=5
0.0534071 0.192705 0 
0.0541925 0.195446 0 
0.0549779 0.198182 0 
0.0557633 0.200914 0 
0.0565487 0.203642 0 
ZONE I=5
0.0565487 0.203642 0 
0.0573341 0.206367 0 
0.0581195 0.209086 0 
0.0589049 0.211802 0 
0.0596903 0.214514 0 
ZONE I=5
0.0596903 0.214514 0 
0.0604757 0.217221 0 
0.0612611 0.219923 0 
0.0620465 0.222622 0 
0.0628319 0.225315 0 
ZONE I=5
0.0628319 0.225315 0 
0.0636173 0.228005 0 
0.0644026 0.230689 0 
0.065188 0.233369 0 
0.0659734 0.236045 0 
ZONE I=5
0.0659734 0.236045 0 
0.0667588 0.238716 0 
0.0675442 0.241382 0 
0.0683296 0.244043 0 
0.069115 0.246699 0 
ZONE I=5
0.069115 0.246699 0 
0.0699004 0.249351 0 
0.0706858 0.251998 0 
0.0714712 0.254639 0 
0.0722566 0.257276 0 
ZONE I=5
0.0722566 0.257276 0 
0.073042 0.259907 0 
0.0738274 0.262534 0 
0.0746128 0.265155 0 
0.0753982 0.267771 0 
ZONE I=5
0.0753982 0.267771 0 
0.0761836 0.270382 0 
0.076969 0.272988 0 
0.0777544 0.275589 0 
0.0785398 0.278184 0 
ZONE I=5
0.0785398 0.278184 0 
0.0793252 0.280773 0 
0.0801106 0.283358 0 
0.080896 0.285937 0 
0.0816814 0.28851 0 
ZONE I=5
0.0816814 0.28851 0 
0.0824668 0.291078 0 
0.0832522 0.29364 0 
0.0840376 0.296197 0 
0.084823 0.298748 0 
ZONE I=5
0.084823 0.298748 0 
0.0856084 0.301293 0 
0.0863938 0.303833 0 
0.0871792 0.306367 0 
0.0879646 0.308895 0 
ZONE I=5
0.0879646 0.308895 0 
0.08875 0.311418 0 
0.0895354 0.313934 0 
0.0903208 0.316445 0 
0.0911062 0.318949 0 
ZONE I=5
0.0911062 0.318949 0 
0.0918916 0.321448 0 
0.092677 0.323941 0 
0.0934624 0.326428 0 
0.0942478 0.328909 0 
ZONE I=5
0.0942478 0.328909 0 
0.0950332 0.331383 0 
0.0958186 0.333852 0 
0.096604 0.336314 0 
0.0973894 0.338771 0 
ZONE I=5
0.0973894 0.338771 0 
0.0981748 0.341221 0 
0.0989602 0.343665 0 
0.0997456 0.346102 0 
0.100531 0.348534 0 
ZONE I=5
0.100531 0.348534 0 
0.101316 0.350959 0 
0.102102 0.353377 0 
0.102887 0.35579 0 
0.103673 0.358196 0 
ZONE I=5
0.103673 0.358196 0 
0.104458 0.360595 0 
0.105243 0.362988 0 
0.106029 0.365375 0 
0.106814 0.367755 0 
ZONE I=5
0.106814 0.367755 0 
0.1076 0.370129 0 
0.108385 0.372496 0 
0.10917 0.374856 0 
0.109956 0.37721 0 
ZONE I=5
0.109956 0.37721 0 
0.110741 0.379558 0 
0.111527 0.381898 0 
0.112312 0.384232 0 
0.113097 0.38656 0 
ZONE I=5
0.113097 0.38656 0 
0.113883 0.388881 0 
0.114668 0.391195 0 
0.115454 0.393502 0 
0.116239 0.395802 0 
ZONE I=5
0.116239 0.395802 0 
0.117024 0.398096 0 
0.11781 0.400383 0 
0.118595 0.402663 0 
0.119381 0.404936 0 
ZONE I=5
0.119381 0.404936 0 
0.120166 0.407203 0 
0.120951 0.409462 0 
0.121737 0.411715 0 
0.122522 0.413961 0 
ZONE I=5
0.122522 0.413961 0 
0.123308 0.416199 0 
0.124093 0.418431 0 
0.124878 0.420656 0 
0.125664 0.422874 0 
ZONE I=5
0.125664 0.422874 0 
0.126449 0.425085 0 
0.127235 0.427289 0 
0.12802 0.429486 0 
0.128805 0.431676 0 
ZONE I=5
0.128805 0.431676 0 
0.129591 0.433859 0 
0.130376 0.436035 0 
0.131161 0.438204 0 
0.131947 0.440365 0 
ZONE I=5
0.131947 0.440365 0 
0.132732 0.44252 0 
0.133518 0.444668 0 
0.134303 0.446808 0 
0.135088 0.448941 0 
ZONE I=5
0.135088 0.448941 0 
0.135874 0.451068 0 
0.136659 0.453187 0 
0.137445 0.455298 0 
0.13823 0.457403 0 
ZONE I=5
0.13823 0.457403 0 
0.139015 0.459501 0 
0.139801 0.461591 0 
0.140586 0.463674 0 
0.141372 0.46575 0 
ZONE I=5
0.141372 0.46575 0 
0.142157 0.467819 0 
0.142942 0.469881 0 
0.143728 0.471935 0 
0.144513 0.473982 0 
ZONE I=5
0.144513 0.473982 0 
0.145299 0.476022 0 
0.146084 0.478055 0 
0.146869 0.48008 0 
0.147655 0.482098 0 
ZONE I=5
0.147655 0.482098 0 
0.14844 0.484109 0 
0.149226 0.486113 0 
0.150011 0.488109 0 
0.150796 0.490098 0 
ZONE I=5
0.150796 0.490098 0 
0.151582 0.49208 0 
0.152367 0.494055 0 
0.153153 0.496022 0 
0.153938 0.497982 0 
ZONE I=5
0.153938 0.497982 0 
0.154723 0.499935 0 
0.155509 0.501881 0 
0.156294 0.503819 0 
0.15708 0.50575 0 
ZONE I=5
0.15708 0.50575 0 
0.157865 0.507674 0 
0.15865 0.50959 0 
0.159436 0.511499 0 
0.160221 0.513401 0 
ZONE I=5
0.160221 0.513401 0 
0.161007 0.515295 0 
0.161792 0.517183 0 
0.162577 0.519063 0 
0.163363 0.520935 0 
ZONE I=5
0.163363 0.520935 0 
0.164148 0.522801 0 
0.164934 0.524659 0 
0.165719 0.52651 0 
0.166504 0.528353 0 
ZONE I=5
0.166504 0.528353 0 
0.16729 0.53019 0 
0.168075 0.532019 0 
0.168861 0.533841 0 
0.169646 0.535655 0 
ZONE I=5
0.169646 0.535655 0 
0.170431 0.537462 0 
0.171217 0.539263 0 
0.172002 0.541055 0 
0.172788 0.542841 0 
ZONE I=5
0.172788 0.542841 0 
0.173573 0.544619 0 
0.174358 0.54639 0 
0.175144 0.548154 0 
0.175929 0.549911 0 
ZONE I=5
0.175929 0.549911 0 
0.176715 0.55166 0 
0.1775 0.553402 0 
0.178285 0.555137 0 
0.179071 0.556865 0 
ZONE I=5
0.179071 0.556865 0 
0.179856 0.558586 0 
0.180642 0.560299 0 
0.181427 0.562006 0 
0.182212 0.563705 0 
ZONE I=5
0.182212 0.563705 0 
0.182998 0.565397 0 
0.183783 0.567081 0 
0.184569 0.568759 0 
0.185354 0.57043 0 
ZONE I=5
0.185354 0.57043 0 
0.186139 0.572093 0 
0.186925 0.573749 0 
0.18771 0.575398 0 
0.188496 0.57704 0 
ZONE I=5
0.188496 0.57704 0 
0.189281 0.578675 0 
0.190066 0.580303 0 
0.190852 0.581924 0 
0.191637 0.583538 0 
ZONE I=5
0.191637 0.583538 0 
0.192423 0.585145 0 
0.193208 0.586744 0 
0.193993 0.588337 0 
0.194779 0.589923 0 
ZONE I=5
0.194779 0.589923 0 
0.195564 0.591501 0 
0.19635 0.593073 0 
0.197135 0.594637 0 
0.19792 0.596195 0 
ZONE I=5
0.19792 0.596195 0 
0.198706 0.597746 0 
0.199491 0.59929 0 
0.200277 0.600826 0 
0.201062 0.602356 0 
ZONE I=5
0.201062 0.602356 0 
0.201847 0.603879 0 
0.202633 0.605396 0 
0.203418 0.606905 0 
0.204204 0.608407 0 
ZONE I=5
0.204204 0.608407 0 
0.204989 0.609903 0 
0.205774 0.611391 0 
0.20656 0.612873 0 
0.207345 0.614348 0 
ZONE I=5
0.207345 0.614348 0 
0.208131 0.615816 0 
0.208916 0.617278 0 
0.209701 0.618732 0 
0.210487 0.62018 0 
ZONE I=5
0.210487 0.62018 0 
0.211272 0.621622 0 
0.212058 0.623056 0 
0.212843 0.624484 0 
0.213628 0.625905 0 
ZONE I=5
0.213628 0.625905 0 
0.214414 0.627319 0 
0.215199 0.628727 0 
0.215984 0.630128 0 
0.21677 0.631522 0 
ZONE I=5
0.21677 0.631522 0 
0.217555 0.63291 0 
0.218341 0.634291 0 
0.219126 0.635666 0 
0.219911 0.637033 0 
ZONE I=5
