ZONE I=5
0 0 0 
0.000785398 0.000343676 0 
0.0015708 0.000687353 0 
0.00235619 0.00103103 0 
0.00314159 0.0013747 0 
ZONE I=5
0.00314159 0.0013747 0 
0.00392699 0.00171838 0 
0.00471239 0.00206206 0 
0.00549779 0.00240573 0 
0.00628319 0.00274941 0 
ZONE I=5
0.00628319 0.00274941 0 
0.00706858 0.00309308 0 
0.00785398 0.00343676 0 
0.00863938 0.00378043 0 
0.00942478 0.00412411 0 
ZONE I=5
0.00942478 0.00412411 0 
0.0102102 0.00446778 0 
0.0109956 0.00481146 0 
0.011781 0.00515513 0 
0.0125664 0.0054988 0 
ZONE I=5
0.0125664 0.0054988 0 
0.0133518 0.00584248 0 
0.0141372 0.00618615 0 
0.0149226 0.00652982 0 
0.015708 0.00687349 0 
ZONE I=5
0.015708 0.00687349 0 
0.0164934 0.00721717 0 
0.0172788 0.00756084 0 
0.0180642 0.00790451 0 
0.0188496 0.00824818 0 
ZONE I=5
0.0188496 0.00824818 0 
0.019635 0.00859185 0 
0.0204204 0.00893551 0 
0.0212058 0.00927918 0 
0.0219911 0.00962285 0 
ZONE I=5
0.0219911 0.00962285 0 
0.0227765 0.00996652 0 
0.0235619 0.0103102 0 
0.0243473 0.0106538 0 
0.0251327 0.0109975 0 
ZONE I=5
0.0251327 0.0109975 0 
0.0259181 0.0113412 0 
0.0267035 0.0116848 0 
0.0274889 0.0120285 0 
0.0282743 0.0123722 0 
ZONE I=5
0.0282743 0.0123722 0 
0.0290597 0.0127158 0 
0.0298451 0.0130595 0 
0.0306305 0.0134031 0 
0.0314159 0.0137468 0 
ZONE I=5
0.0314159 0.0137468 0 
0.0322013 0.0140905 0 
0.0329867 0.0144341 0 
0.0337721 0.0147778 0 
0.0345575 0.0151214 0 
ZONE I=5
0.0345575 0.0151214 0 
0.0353429 0.0154651 0 
0.0361283 0.0158087 0 
0.0369137 0.0161524 0 
0.0376991 0.016496 0 
ZONE I=5
0.0376991 0.016496 0 
0.0384845 0.0168397 0 
0.0392699 0.0171833 0 
0.0400553 0.017527 0 
0.0408407 0.0178706 0 
ZONE I=5
0.0408407 0.0178706 0 
0.0416261 0.0182143 0 
0.0424115 0.0185579 0 
0.0431969 0.0189015 0 
0.0439823 0.0192452 0 
ZONE I=5
0.0439823 0.0192452 0 
0.0447677 0.0195888 0 
0.0455531 0.0199325 0 
0.0463385 0.0202761 0 
0.0471239 0.0206197 0 
ZONE I=5
0.0471239 0.0206197 0 
0.0479093 0.0209634 0 
0.0486947 0.021307 0 
0.0494801 0.0216506 0 
0.0502655 0.0219943 0 
ZONE I=5
0.0502655 0.0219943 0 
0.0510509 0.0223379 0 
0.0518363 0.0226815 0 
0.0526217 0.0230251 0 
0.0534071 0.0233688 0 
ZONE I=5
0.0534071 0.0233688 0 
0.0541925 0.0237124 0 
0.0549779 0.024056 0 
0.0557633 0.0243996 0 
0.0565487 0.0247432 0 
ZONE I=5
0.0565487 0.0247432 0 
0.0573341 0.0250869 0 
0.0581195 0.0254305 0 
0.0589049 0.0257741 0 
0.0596903 0.0261177 0 
ZONE I=5
0.0596903 0.0261177 0 
0.0604757 0.0264613 0 
0.0612611 0.0268049 0 
0.0620465 0.0271485 0 
0.0628319 0.0274921 0 
ZONE I=5
0.0628319 0.0274921 0 
0.0636173 0.0278357 0 
0.0644026 0.0281793 0 
0.065188 0.0285229 0 
0.0659734 0.0288665 0 
ZONE I=5
0.0659734 0.0288665 0 
0.0667588 0.0292101 0 
0.0675442 0.0295537 0 
0.0683296 0.0298973 0 
0.069115 0.0302409 0 
ZONE I=5
0.069115 0.0302409 0 
0.0699004 0.0305844 0 
0.0706858 0.030928 0 
0.0714712 0.0312716 0 
0.0722566 0.0316152 0 
ZONE I=5
0.0722566 0.0316152 0 
0.073042 0.0319588 0 
0.0738274 0.0323023 0 
0.0746128 0.0326459 0 
0.0753982 0.0329895 0 
ZONE I=5
0.0753982 0.0329895 0 
0.0761836 0.033333 0 
0.076969 0.0336766 0 
0.0777544 0.0340202 0 
0.0785398 0.0343637 0 
ZONE I=5
0.0785398 0.0343637 0 
0.0793252 0.0347073 0 
0.0801106 0.0350509 0 
0.080896 0.0353944 0 
0.0816814 0.035738 0 
ZONE I=5
0.0816814 0.035738 0 
0.0824668 0.0360815 0 
0.0832522 0.0364251 0 
0.0840376 0.0367686 0 
0.084823 0.0371121 0 
ZONE I=5
0.084823 0.0371121 0 
0.0856084 0.0374557 0 
0.0863938 0.0377992 0 
0.0871792 0.0381427 0 
0.0879646 0.0384863 0 
ZONE I=5
0.0879646 0.0384863 0 
0.08875 0.0388298 0 
0.0895354 0.0391733 0 
0.0903208 0.0395169 0 
0.0911062 0.0398604 0 
ZONE I=5
0.0911062 0.0398604 0 
0.0918916 0.0402039 0 
0.092677 0.0405474 0 
0.0934624 0.0408909 0 
0.0942478 0.0412344 0 
ZONE I=5
0.0942478 0.0412344 0 
0.0950332 0.0415779 0 
0.0958186 0.0419214 0 
0.096604 0.0422649 0 
0.0973894 0.0426084 0 
ZONE I=5
0.0973894 0.0426084 0 
0.0981748 0.0429519 0 
0.0989602 0.0432954 0 
0.0997456 0.0436389 0 
0.100531 0.0439824 0 
ZONE I=5
0.100531 0.0439824 0 
0.101316 0.0443259 0 
0.102102 0.0446694 0 
0.102887 0.0450128 0 
0.103673 0.0453563 0 
ZONE I=5
0.103673 0.0453563 0 
0.104458 0.0456998 0 
0.105243 0.0460433 0 
0.106029 0.0463867 0 
0.106814 0.0467302 0 
ZONE I=5
0.106814 0.0467302 0 
0.1076 0.0470736 0 
0.108385 0.0474171 0 
0.10917 0.0477606 0 
0.109956 0.048104 0 
ZONE I=5
0.109956 0.048104 0 
0.110741 0.0484474 0 
0.111527 0.0487909 0 
0.112312 0.0491343 0 
0.113097 0.0494778 0 
ZONE I=5
0.113097 0.0494778 0 
0.113883 0.0498212 0 
0.114668 0.0501646 0 
0.115454 0.0505081 0 
0.116239 0.0508515 0 
ZONE I=5
0.116239 0.0508515 0 
0.117024 0.0511949 0 
0.11781 0.0515383 0 
0.118595 0.0518817 0 
0.119381 0.0522251 0 
ZONE I=5
0.119381 0.0522251 0 
0.120166 0.0525685 0 
0.120951 0.0529119 0 
0.121737 0.0532553 0 
0.122522 0.0535987 0 
ZONE I=5
0.122522 0.0535987 0 
0.123308 0.0539421 0 
0.124093 0.0542855 0 
0.124878 0.0546289 0 
0.125664 0.0549723 0 
ZONE I=5
0.125664 0.0549723 0 
0.126449 0.0553156 0 
0.127235 0.055659 0 
0.12802 0.0560024 0 
0.128805 0.0563457 0 
ZONE I=5
0.128805 0.0563457 0 
0.129591 0.0566891 0 
0.130376 0.0570325 0 
0.131161 0.0573758 0 
0.131947 0.0577192 0 
ZONE I=5
0.131947 0.0577192 0 
0.132732 0.0580625 0 
0.133518 0.0584058 0 
0.134303 0.0587492 0 
0.135088 0.0590925 0 
ZONE I=5
0.135088 0.0590925 0 
0.135874 0.0594358 0 
0.136659 0.0597792 0 
0.137445 0.0601225 0 
0.13823 0.0604658 0 
ZONE I=5
0.13823 0.0604658 0 
0.139015 0.0608091 0 
0.139801 0.0611524 0 
0.140586 0.0614957 0 
0.141372 0.061839 0 
ZONE I=5
0.141372 0.061839 0 
0.142157 0.0621823 0 
0.142942 0.0625256 0 
0.143728 0.0628689 0 
0.144513 0.0632122 0 
ZONE I=5
0.144513 0.0632122 0 
0.145299 0.0635555 0 
0.146084 0.0638987 0 
0.146869 0.064242 0 
0.147655 0.0645853 0 
ZONE I=5
0.147655 0.0645853 0 
0.14844 0.0649285 0 
0.149226 0.0652718 0 
0.150011 0.065615 0 
0.150796 0.0659583 0 
ZONE I=5
0.150796 0.0659583 0 
0.151582 0.0663015 0 
0.152367 0.0666448 0 
0.153153 0.066988 0 
0.153938 0.0673312 0 
ZONE I=5
0.153938 0.0673312 0 
0.154723 0.0676745 0 
0.155509 0.0680177 0 
0.156294 0.0683609 0 
0.15708 0.0687041 0 
ZONE I=5
0.15708 0.0687041 0 
0.157865 0.0690473 0 
0.15865 0.0693905 0 
0.159436 0.0697337 0 
0.160221 0.0700769 0 
ZONE I=5
0.160221 0.0700769 0 
0.161007 0.0704201 0 
0.161792 0.0707633 0 
0.162577 0.0711064 0 
0.163363 0.0714496 0 
ZONE I=5
0.163363 0.0714496 0 
0.164148 0.0717928 0 
0.164934 0.072136 0 
0.165719 0.0724791 0 
0.166504 0.0728223 0 
ZONE I=5
0.166504 0.0728223 0 
0.16729 0.0731654 0 
0.168075 0.0735086 0 
0.168861 0.0738517 0 
0.169646 0.0741948 0 
ZONE I=5
0.169646 0.0741948 0 
0.170431 0.074538 0 
0.171217 0.0748811 0 
0.172002 0.0752242 0 
0.172788 0.0755673 0 
ZONE I=5
0.172788 0.0755673 0 
0.173573 0.0759104 0 
0.174358 0.0762535 0 
0.175144 0.0765966 0 
0.175929 0.0769397 0 
ZONE I=5
0.175929 0.0769397 0 
0.176715 0.0772828 0 
0.1775 0.0776259 0 
0.178285 0.0779689 0 
0.179071 0.078312 0 
ZONE I=5
0.179071 0.078312 0 
0.179856 0.0786551 0 
0.180642 0.0789981 0 
0.181427 0.0793412 0 
0.182212 0.0796842 0 
ZONE I=5
0.182212 0.0796842 0 
0.182998 0.0800273 0 
0.183783 0.0803703 0 
0.184569 0.0807134 0 
0.185354 0.0810564 0 
ZONE I=5
0.185354 0.0810564 0 
0.186139 0.0813994 0 
0.186925 0.0817424 0 
0.18771 0.0820854 0 
0.188496 0.0824284 0 
ZONE I=5
0.188496 0.0824284 0 
0.189281 0.0827714 0 
0.190066 0.0831144 0 
0.190852 0.0834574 0 
0.191637 0.0838004 0 
ZONE I=5
0.191637 0.0838004 0 
0.192423 0.0841434 0 
0.193208 0.0844864 0 
0.193993 0.0848293 0 
0.194779 0.0851723 0 
ZONE I=5
0.194779 0.0851723 0 
0.195564 0.0855152 0 
0.19635 0.0858582 0 
0.197135 0.0862011 0 
0.19792 0.0865441 0 
ZONE I=5
0.19792 0.0865441 0 
0.198706 0.086887 0 
0.199491 0.0872299 0 
0.200277 0.0875728 0 
0.201062 0.0879157 0 
ZONE I=5
0.201062 0.0879157 0 
0.201847 0.0882586 0 
0.202633 0.0886015 0 
0.203418 0.0889444 0 
0.204204 0.0892873 0 
ZONE I=5
0.204204 0.0892873 0 
0.204989 0.0896302 0 
0.205774 0.0899731 0 
0.20656 0.090316 0 
0.207345 0.0906588 0 
ZONE I=5
0.207345 0.0906588 0 
0.208131 0.0910017 0 
0.208916 0.0913445 0 
0.209701 0.0916874 0 
0.210487 0.0920302 0 
ZONE I=5
0.210487 0.0920302 0 
0.211272 0.092373 0 
0.212058 0.0927159 0 
