ZONE I=5
0 0 0 
0.000785398 0.00198571 0 
0.0015708 0.00397137 0 
0.00235619 0.00595701 0 
0.00314159 0.0079426 0 
ZONE I=5
0.00314159 0.0079426 0 
0.00392699 0.00992812 0 
0.00471239 0.0119135 0 
0.00549779 0.0138988 0 
0.00628319 0.015884 0 
ZONE I=5
0.00628319 0.015884 0 
0.00706858 0.0178691 0 
0.00785398 0.0198539 0 
0.00863938 0.0218386 0 
0.00942478 0.0238231 0 
ZONE I=5
0.00942478 0.0238231 0 
0.0102102 0.0258074 0 
0.0109956 0.0277914 0 
0.011781 0.0297752 0 
0.0125664 0.0317587 0 
ZONE I=5
0.0125664 0.0317587 0 
0.0133518 0.0337419 0 
0.0141372 0.0357248 0 
0.0149226 0.0377074 0 
0.015708 0.0396896 0 
ZONE I=5
0.015708 0.0396896 0 
0.0164934 0.0416714 0 
0.0172788 0.0436529 0 
0.0180642 0.045634 0 
0.0188496 0.0476146 0 
ZONE I=5
0.0188496 0.0476146 0 
0.019635 0.0495949 0 
0.0204204 0.0515746 0 
0.0212058 0.0535539 0 
0.0219911 0.0555327 0 
ZONE I=5
0.0219911 0.0555327 0 
0.0227765 0.057511 0 
0.0235619 0.0594887 0 
0.0243473 0.0614659 0 
0.0251327 0.0634426 0 
ZONE I=5
0.0251327 0.0634426 0 
0.0259181 0.0654186 0 
0.0267035 0.0673941 0 
0.0274889 0.0693689 0 
0.0282743 0.0713431 0 
ZONE I=5
0.0282743 0.0713431 0 
0.0290597 0.0733167 0 
0.0298451 0.0752896 0 
0.0306305 0.0772618 0 
0.0314159 0.0792333 0 
ZONE I=5
0.0314159 0.0792333 0 
0.0322013 0.081204 0 
0.0329867 0.083174 0 
0.0337721 0.0851433 0 
0.0345575 0.0871118 0 
ZONE I=5
0.0345575 0.0871118 0 
0.0353429 0.0890795 0 
0.0361283 0.0910463 0 
0.0369137 0.0930124 0 
0.0376991 0.0949776 0 
ZONE I=5
0.0376991 0.0949776 0 
0.0384845 0.0969419 0 
0.0392699 0.0989054 0 
0.0400553 0.100868 0 
0.0408407 0.10283 0 
ZONE I=5
0.0408407 0.10283 0 
0.0416261 0.10479 0 
0.0424115 0.10675 0 
0.0431969 0.108709 0 
