ZONE I=5
0 0 0 
0.000785398 0.000417154 0 
0.0015708 0.000834308 0 
0.00235619 0.00125146 0 
0.00314159 0.00166862 0 
ZONE I=5
0.00314159 0.00166862 0 
0.00392699 0.00208577 0 
0.00471239 0.00250292 0 
0.00549779 0.00292008 0 
0.00628319 0.00333723 0 
ZONE I=5
0.00628319 0.00333723 0 
0.00706858 0.00375438 0 
0.00785398 0.00417153 0 
0.00863938 0.00458868 0 
0.00942478 0.00500584 0 
ZONE I=5
0.00942478 0.00500584 0 
0.0102102 0.00542299 0 
0.0109956 0.00584014 0 
0.011781 0.00625728 0 
0.0125664 0.00667443 0 
ZONE I=5
0.0125664 0.00667443 0 
0.0133518 0.00709158 0 
0.0141372 0.00750873 0 
0.0149226 0.00792587 0 
0.015708 0.00834302 0 
ZONE I=5
0.015708 0.00834302 0 
0.0164934 0.00876016 0 
0.0172788 0.00917731 0 
0.0180642 0.00959445 0 
0.0188496 0.0100116 0 
ZONE I=5
0.0188496 0.0100116 0 
0.019635 0.0104287 0 
0.0204204 0.0108459 0 
0.0212058 0.011263 0 
0.0219911 0.0116801 0 
ZONE I=5
0.0219911 0.0116801 0 
0.0227765 0.0120973 0 
0.0235619 0.0125144 0 
0.0243473 0.0129315 0 
0.0251327 0.0133487 0 
ZONE I=5
0.0251327 0.0133487 0 
0.0259181 0.0137658 0 
0.0267035 0.0141829 0 
0.0274889 0.0146001 0 
0.0282743 0.0150172 0 
ZONE I=5
0.0282743 0.0150172 0 
0.0290597 0.0154343 0 
0.0298451 0.0158514 0 
0.0306305 0.0162685 0 
0.0314159 0.0166857 0 
ZONE I=5
0.0314159 0.0166857 0 
0.0322013 0.0171028 0 
0.0329867 0.0175199 0 
0.0337721 0.017937 0 
0.0345575 0.0183541 0 
ZONE I=5
0.0345575 0.0183541 0 
0.0353429 0.0187712 0 
0.0361283 0.0191883 0 
0.0369137 0.0196054 0 
0.0376991 0.0200225 0 
ZONE I=5
0.0376991 0.0200225 0 
0.0384845 0.0204396 0 
0.0392699 0.0208567 0 
0.0400553 0.0212738 0 
0.0408407 0.0216909 0 
ZONE I=5
0.0408407 0.0216909 0 
0.0416261 0.022108 0 
0.0424115 0.0225251 0 
0.0431969 0.0229422 0 
0.0439823 0.0233592 0 
ZONE I=5
0.0439823 0.0233592 0 
0.0447677 0.0237763 0 
0.0455531 0.0241934 0 
0.0463385 0.0246105 0 
0.0471239 0.0250275 0 
ZONE I=5
0.0471239 0.0250275 0 
0.0479093 0.0254446 0 
0.0486947 0.0258617 0 
0.0494801 0.0262787 0 
0.0502655 0.0266958 0 
ZONE I=5
0.0502655 0.0266958 0 
0.0510509 0.0271128 0 
0.0518363 0.0275299 0 
0.0526217 0.0279469 0 
0.0534071 0.028364 0 
ZONE I=5
0.0534071 0.028364 0 
0.0541925 0.028781 0 
0.0549779 0.0291981 0 
0.0557633 0.0296151 0 
0.0565487 0.0300321 0 
ZONE I=5
0.0565487 0.0300321 0 
0.0573341 0.0304492 0 
0.0581195 0.0308662 0 
0.0589049 0.0312832 0 
0.0596903 0.0317002 0 
ZONE I=5
0.0596903 0.0317002 0 
0.0604757 0.0321173 0 
0.0612611 0.0325343 0 
0.0620465 0.0329513 0 
0.0628319 0.0333683 0 
ZONE I=5
0.0628319 0.0333683 0 
0.0636173 0.0337853 0 
0.0644026 0.0342023 0 
0.065188 0.0346193 0 
0.0659734 0.0350363 0 
ZONE I=5
0.0659734 0.0350363 0 
0.0667588 0.0354532 0 
0.0675442 0.0358702 0 
0.0683296 0.0362872 0 
0.069115 0.0367042 0 
ZONE I=5
0.069115 0.0367042 0 
0.0699004 0.0371211 0 
0.0706858 0.0375381 0 
0.0714712 0.0379551 0 
0.0722566 0.038372 0 
ZONE I=5
0.0722566 0.038372 0 
0.073042 0.038789 0 
0.0738274 0.0392059 0 
0.0746128 0.0396229 0 
0.0753982 0.0400398 0 
ZONE I=5
0.0753982 0.0400398 0 
0.0761836 0.0404567 0 
0.076969 0.0408737 0 
0.0777544 0.0412906 0 
0.0785398 0.0417075 0 
ZONE I=5
0.0785398 0.0417075 0 
0.0793252 0.0421244 0 
0.0801106 0.0425413 0 
0.080896 0.0429582 0 
0.0816814 0.0433751 0 
ZONE I=5
0.0816814 0.0433751 0 
0.0824668 0.043792 0 
0.0832522 0.0442089 0 
0.0840376 0.0446258 0 
0.084823 0.0450427 0 
ZONE I=5
0.084823 0.0450427 0 
0.0856084 0.0454596 0 
0.0863938 0.0458764 0 
0.0871792 0.0462933 0 
0.0879646 0.0467102 0 
ZONE I=5
0.0879646 0.0467102 0 
0.08875 0.047127 0 
0.0895354 0.0475439 0 
0.0903208 0.0479607 0 
0.0911062 0.0483775 0 
ZONE I=5
0.0911062 0.0483775 0 
0.0918916 0.0487944 0 
0.092677 0.0492112 0 
0.0934624 0.049628 0 
0.0942478 0.0500448 0 
ZONE I=5
0.0942478 0.0500448 0 
0.0950332 0.0504616 0 
0.0958186 0.0508785 0 
0.096604 0.0512953 0 
0.0973894 0.051712 0 
ZONE I=5
0.0973894 0.051712 0 
0.0981748 0.0521288 0 
0.0989602 0.0525456 0 
0.0997456 0.0529624 0 
0.100531 0.0533792 0 
ZONE I=5
0.100531 0.0533792 0 
0.101316 0.0537959 0 
0.102102 0.0542127 0 
0.102887 0.0546294 0 
0.103673 0.0550462 0 
ZONE I=5
0.103673 0.0550462 0 
0.104458 0.0554629 0 
0.105243 0.0558796 0 
0.106029 0.0562964 0 
0.106814 0.0567131 0 
ZONE I=5
0.106814 0.0567131 0 
0.1076 0.0571298 0 
0.108385 0.0575465 0 
0.10917 0.0579632 0 
0.109956 0.0583799 0 
ZONE I=5
0.109956 0.0583799 0 
0.110741 0.0587966 0 
0.111527 0.0592133 0 
0.112312 0.0596299 0 
0.113097 0.0600466 0 
ZONE I=5
0.113097 0.0600466 0 
0.113883 0.0604633 0 
0.114668 0.0608799 0 
0.115454 0.0612965 0 
0.116239 0.0617132 0 
ZONE I=5
0.116239 0.0617132 0 
0.117024 0.0621298 0 
0.11781 0.0625464 0 
0.118595 0.0629631 0 
0.119381 0.0633797 0 
ZONE I=5
0.119381 0.0633797 0 
0.120166 0.0637963 0 
0.120951 0.0642129 0 
0.121737 0.0646295 0 
0.122522 0.065046 0 
ZONE I=5
0.122522 0.065046 0 
0.123308 0.0654626 0 
0.124093 0.0658792 0 
0.124878 0.0662957 0 
0.125664 0.0667123 0 
ZONE I=5
0.125664 0.0667123 0 
0.126449 0.0671288 0 
0.127235 0.0675454 0 
0.12802 0.0679619 0 
0.128805 0.0683784 0 
ZONE I=5
0.128805 0.0683784 0 
0.129591 0.0687949 0 
0.130376 0.0692114 0 
0.131161 0.0696279 0 
0.131947 0.0700444 0 
ZONE I=5
0.131947 0.0700444 0 
0.132732 0.0704609 0 
0.133518 0.0708774 0 
0.134303 0.0712938 0 
0.135088 0.0717103 0 
ZONE I=5
0.135088 0.0717103 0 
0.135874 0.0721267 0 
0.136659 0.0725432 0 
0.137445 0.0729596 0 
0.13823 0.073376 0 
ZONE I=5
0.13823 0.073376 0 
0.139015 0.0737924 0 
0.139801 0.0742088 0 
0.140586 0.0746252 0 
0.141372 0.0750416 0 
ZONE I=5
0.141372 0.0750416 0 
0.142157 0.075458 0 
0.142942 0.0758744 0 
0.143728 0.0762908 0 
0.144513 0.0767071 0 
ZONE I=5
0.144513 0.0767071 0 
0.145299 0.0771235 0 
0.146084 0.0775398 0 
0.146869 0.0779561 0 
0.147655 0.0783724 0 
ZONE I=5
0.147655 0.0783724 0 
0.14844 0.0787887 0 
0.149226 0.0792051 0 
0.150011 0.0796213 0 
0.150796 0.0800376 0 
ZONE I=5
0.150796 0.0800376 0 
0.151582 0.0804539 0 
0.152367 0.0808702 0 
0.153153 0.0812864 0 
0.153938 0.0817027 0 
ZONE I=5
0.153938 0.0817027 0 
0.154723 0.0821189 0 
0.155509 0.0825351 0 
0.156294 0.0829514 0 
0.15708 0.0833676 0 
ZONE I=5
0.15708 0.0833676 0 
0.157865 0.0837838 0 
0.15865 0.0842 0 
0.159436 0.0846161 0 
0.160221 0.0850323 0 
ZONE I=5
0.160221 0.0850323 0 
0.161007 0.0854485 0 
0.161792 0.0858646 0 
0.162577 0.0862808 0 
0.163363 0.0866969 0 
ZONE I=5
0.163363 0.0866969 0 
0.164148 0.087113 0 
0.164934 0.0875291 0 
0.165719 0.0879452 0 
0.166504 0.0883613 0 
ZONE I=5
0.166504 0.0883613 0 
0.16729 0.0887774 0 
0.168075 0.0891935 0 
0.168861 0.0896095 0 
0.169646 0.0900256 0 
ZONE I=5
0.169646 0.0900256 0 
0.170431 0.0904416 0 
0.171217 0.0908577 0 
0.172002 0.0912737 0 
0.172788 0.0916897 0 
ZONE I=5
0.172788 0.0916897 0 
0.173573 0.0921057 0 
0.174358 0.0925217 0 
0.175144 0.0929376 0 
0.175929 0.0933536 0 
ZONE I=5
0.175929 0.0933536 0 
0.176715 0.0937696 0 
0.1775 0.0941855 0 
0.178285 0.0946015 0 
0.179071 0.0950174 0 
ZONE I=5
0.179071 0.0950174 0 
0.179856 0.0954333 0 
0.180642 0.0958492 0 
0.181427 0.0962651 0 
0.182212 0.096681 0 
ZONE I=5
0.182212 0.096681 0 
0.182998 0.0970968 0 
0.183783 0.0975127 0 
0.184569 0.0979285 0 
0.185354 0.0983444 0 
ZONE I=5
0.185354 0.0983444 0 
0.186139 0.0987602 0 
0.186925 0.099176 0 
0.18771 0.0995918 0 
0.188496 0.100008 0 
ZONE I=5
0.188496 0.100008 0 
0.189281 0.100423 0 
0.190066 0.100839 0 
0.190852 0.101255 0 
0.191637 0.101671 0 
ZONE I=5
0.191637 0.101671 0 
0.192423 0.102086 0 
0.193208 0.102502 0 
0.193993 0.102918 0 
0.194779 0.103334 0 
ZONE I=5
0.194779 0.103334 0 
0.195564 0.103749 0 
0.19635 0.104165 0 
0.197135 0.104581 0 
0.19792 0.104996 0 
ZONE I=5
0.19792 0.104996 0 
0.198706 0.105412 0 
0.199491 0.105827 0 
0.200277 0.106243 0 
0.201062 0.106659 0 
ZONE I=5
0.201062 0.106659 0 
0.201847 0.107074 0 
0.202633 0.10749 0 
0.203418 0.107905 0 
0.204204 0.108321 0 
ZONE I=5
0.204204 0.108321 0 
0.204989 0.108736 0 
0.205774 0.109152 0 
0.20656 0.109568 0 
0.207345 0.109983 0 
ZONE I=5
0.207345 0.109983 0 
0.208131 0.110399 0 
0.208916 0.110814 0 
0.209701 0.111229 0 
0.210487 0.111645 0 
ZONE I=5
0.210487 0.111645 0 
0.211272 0.11206 0 
0.212058 0.112476 0 
0.212843 0.112891 0 
0.213628 0.113307 0 
ZONE I=5
0.213628 0.113307 0 
0.214414 0.113722 0 
0.215199 0.114137 0 
0.215984 0.114553 0 
0.21677 0.114968 0 
ZONE I=5
0.21677 0.114968 0 
0.217555 0.115383 0 
0.218341 0.115799 0 
0.219126 0.116214 0 
0.219911 0.116629 0 
ZONE I=5
0.219911 0.116629 0 
0.220697 0.117045 0 
0.221482 0.11746 0 
0.222268 0.117875 0 
0.223053 0.11829 0 
ZONE I=5
0.223053 0.11829 0 
0.223838 0.118706 0 
0.224624 0.119121 0 
0.225409 0.119536 0 
0.226195 0.119951 0 
ZONE I=5
0.226195 0.119951 0 
0.22698 0.120366 0 
0.227765 0.120782 0 
0.228551 0.121197 0 
0.229336 0.121612 0 
ZONE I=5
0.229336 0.121612 0 
0.230122 0.122027 0 
0.230907 0.122442 0 
0.231692 0.122857 0 
0.232478 0.123272 0 
ZONE I=5
0.232478 0.123272 0 
0.233263 0.123687 0 
0.234049 0.124102 0 
0.234834 0.124517 0 
0.235619 0.124932 0 
ZONE I=5
0.235619 0.124932 0 
0.236405 0.125347 0 
0.23719 0.125762 0 
0.237976 0.126177 0 
0.238761 0.126592 0 
ZONE I=5
0.238761 0.126592 0 
0.239546 0.127007 0 
0.240332 0.127422 0 
0.241117 0.127837 0 
0.241903 0.128252 0 
ZONE I=5
0.241903 0.128252 0 
0.242688 0.128667 0 
0.243473 0.129082 0 
0.244259 0.129497 0 
0.245044 0.129911 0 
ZONE I=5
0.245044 0.129911 0 
0.24583 0.130326 0 
0.246615 0.130741 0 
0.2474 0.131156 0 
0.248186 0.131571 0 
ZONE I=5
0.248186 0.131571 0 
0.248971 0.131985 0 
0.249757 0.1324 0 
0.250542 0.132815 0 
0.251327 0.13323 0 
ZONE I=5
0.251327 0.13323 0 
0.252113 0.133644 0 
0.252898 0.134059 0 
0.253684 0.134474 0 
0.254469 0.134888 0 
ZONE I=5
0.254469 0.134888 0 
0.255254 0.135303 0 
0.25604 0.135718 0 
0.256825 0.136132 0 
0.257611 0.136547 0 
ZONE I=5
0.257611 0.136547 0 
0.258396 0.136961 0 
0.259181 0.137376 0 
0.259967 0.137791 0 
0.260752 0.138205 0 
ZONE I=5
0.260752 0.138205 0 
0.261538 0.13862 0 
0.262323 0.139034 0 
0.263108 0.139449 0 
0.263894 0.139863 0 
ZONE I=5
0.263894 0.139863 0 
0.264679 0.140278 0 
0.265465 0.140692 0 
0.26625 0.141106 0 
0.267035 0.141521 0 
ZONE I=5
0.267035 0.141521 0 
0.267821 0.141935 0 
0.268606 0.14235 0 
0.269392 0.142764 0 
0.270177 0.143178 0 
ZONE I=5
0.270177 0.143178 0 
0.270962 0.143593 0 
0.271748 0.144007 0 
0.272533 0.144421 0 
0.273319 0.144835 0 
ZONE I=5
0.273319 0.144835 0 
0.274104 0.14525 0 
0.274889 0.145664 0 
0.275675 0.146078 0 
