ZONE I=5
0 0 0 
0.000785398 0.00076239 0 
0.0015708 0.00152478 0 
0.00235619 0.00228717 0 
0.00314159 0.00304956 0 
ZONE I=5
0.00314159 0.00304956 0 
0.00392699 0.00381194 0 
0.00471239 0.00457433 0 
0.00549779 0.00533671 0 
0.00628319 0.00609908 0 
ZONE I=5
0.00628319 0.00609908 0 
0.00706858 0.00686146 0 
0.00785398 0.00762383 0 
0.00863938 0.0083862 0 
0.00942478 0.00914856 0 
ZONE I=5
0.00942478 0.00914856 0 
0.0102102 0.00991091 0 
0.0109956 0.0106733 0 
0.011781 0.0114356 0 
0.0125664 0.0121979 0 
ZONE I=5
0.0125664 0.0121979 0 
0.0133518 0.0129603 0 
0.0141372 0.0137226 0 
0.0149226 0.0144849 0 
0.015708 0.0152472 0 
ZONE I=5
0.015708 0.0152472 0 
0.0164934 0.0160095 0 
0.0172788 0.0167718 0 
0.0180642 0.0175341 0 
0.0188496 0.0182964 0 
ZONE I=5
0.0188496 0.0182964 0 
0.019635 0.0190586 0 
0.0204204 0.0198209 0 
0.0212058 0.0205831 0 
0.0219911 0.0213453 0 
ZONE I=5
0.0219911 0.0213453 0 
0.0227765 0.0221076 0 
0.0235619 0.0228698 0 
0.0243473 0.0236319 0 
0.0251327 0.0243941 0 
ZONE I=5
0.0251327 0.0243941 0 
0.0259181 0.0251563 0 
0.0267035 0.0259184 0 
0.0274889 0.0266806 0 
0.0282743 0.0274427 0 
ZONE I=5
0.0282743 0.0274427 0 
0.0290597 0.0282048 0 
0.0298451 0.0289669 0 
0.0306305 0.0297289 0 
0.0314159 0.030491 0 
ZONE I=5
0.0314159 0.030491 0 
0.0322013 0.031253 0 
0.0329867 0.032015 0 
0.0337721 0.032777 0 
0.0345575 0.033539 0 
ZONE I=5
0.0345575 0.033539 0 
0.0353429 0.034301 0 
0.0361283 0.0350629 0 
0.0369137 0.0358248 0 
0.0376991 0.0365867 0 
ZONE I=5
0.0376991 0.0365867 0 
0.0384845 0.0373486 0 
0.0392699 0.0381105 0 
0.0400553 0.0388723 0 
0.0408407 0.0396341 0 
ZONE I=5
0.0408407 0.0396341 0 
0.0416261 0.0403959 0 
0.0424115 0.0411577 0 
0.0431969 0.0419194 0 
0.0439823 0.0426812 0 
ZONE I=5
0.0439823 0.0426812 0 
0.0447677 0.0434429 0 
0.0455531 0.0442045 0 
0.0463385 0.0449662 0 
0.0471239 0.0457278 0 
ZONE I=5
0.0471239 0.0457278 0 
0.0479093 0.0464894 0 
0.0486947 0.047251 0 
0.0494801 0.0480125 0 
0.0502655 0.048774 0 
ZONE I=5
0.0502655 0.048774 0 
0.0510509 0.0495355 0 
0.0518363 0.050297 0 
0.0526217 0.0510584 0 
0.0534071 0.0518198 0 
ZONE I=5
0.0534071 0.0518198 0 
0.0541925 0.0525812 0 
0.0549779 0.0533425 0 
0.0557633 0.0541038 0 
0.0565487 0.0548651 0 
ZONE I=5
0.0565487 0.0548651 0 
0.0573341 0.0556264 0 
0.0581195 0.0563876 0 
0.0589049 0.0571488 0 
0.0596903 0.0579099 0 
ZONE I=5
0.0596903 0.0579099 0 
0.0604757 0.058671 0 
0.0612611 0.0594321 0 
0.0620465 0.0601932 0 
0.0628319 0.0609542 0 
ZONE I=5
0.0628319 0.0609542 0 
0.0636173 0.0617152 0 
0.0644026 0.0624761 0 
0.065188 0.0632371 0 
0.0659734 0.0639979 0 
ZONE I=5
0.0659734 0.0639979 0 
0.0667588 0.0647588 0 
0.0675442 0.0655196 0 
0.0683296 0.0662804 0 
0.069115 0.0670411 0 
ZONE I=5
0.069115 0.0670411 0 
0.0699004 0.0678018 0 
0.0706858 0.0685624 0 
0.0714712 0.069323 0 
0.0722566 0.0700836 0 
ZONE I=5
0.0722566 0.0700836 0 
0.073042 0.0708442 0 
0.0738274 0.0716046 0 
0.0746128 0.0723651 0 
0.0753982 0.0731255 0 
ZONE I=5
0.0753982 0.0731255 0 
0.0761836 0.0738859 0 
0.076969 0.0746462 0 
0.0777544 0.0754065 0 
0.0785398 0.0761667 0 
ZONE I=5
