ZONE I=5
0 0 0 
0.000785398 0.00291868 0 
0.0015708 0.00583722 0 
0.00235619 0.00875563 0 
0.00314159 0.0116739 0 
ZONE I=5
0.00314159 0.0116739 0 
0.00392699 0.0145919 0 
0.00471239 0.0175096 0 
0.00549779 0.0204268 0 
0.00628319 0.0233436 0 
ZONE I=5
0.00628319 0.0233436 0 
0.00706858 0.0262599 0 
0.00785398 0.0291756 0 
0.00863938 0.0320906 0 
0.00942478 0.0350049 0 
ZONE I=5
0.00942478 0.0350049 0 
0.0102102 0.0379185 0 
0.0109956 0.0408311 0 
0.011781 0.0437428 0 
0.0125664 0.0466536 0 
ZONE I=5
0.0125664 0.0466536 0 
0.0133518 0.0495634 0 
0.0141372 0.052472 0 
0.0149226 0.0553794 0 
0.015708 0.0582856 0 
ZONE I=5
0.015708 0.0582856 0 
0.0164934 0.0611905 0 
0.0172788 0.064094 0 
0.0180642 0.066996 0 
0.0188496 0.0698966 0 
ZONE I=5
0.0188496 0.0698966 0 
0.019635 0.0727957 0 
0.0204204 0.075693 0 
0.0212058 0.0785887 0 
0.0219911 0.0814827 0 
ZONE I=5
0.0219911 0.0814827 0 
0.0227765 0.0843748 0 
0.0235619 0.087265 0 
0.0243473 0.0901533 0 
0.0251327 0.0930396 0 
ZONE I=5
0.0251327 0.0930396 0 
0.0259181 0.0959238 0 
0.0267035 0.0988059 0 
0.0274889 0.101686 0 
0.0282743 0.104563 0 
ZONE I=5
0.0282743 0.104563 0 
0.0290597 0.107439 0 
0.0298451 0.110312 0 
0.0306305 0.113182 0 
0.0314159 0.11605 0 
ZONE I=5
0.0314159 0.11605 0 
0.0322013 0.118915 0 
0.0329867 0.121778 0 
0.0337721 0.124638 0 
0.0345575 0.127496 0 
ZONE I=5
0.0345575 0.127496 0 
0.0353429 0.13035 0 
0.0361283 0.133202 0 
0.0369137 0.13605 0 
0.0376991 0.138896 0 
ZONE I=5
0.0376991 0.138896 0 
0.0384845 0.141739 0 
0.0392699 0.144578 0 
0.0400553 0.147415 0 
0.0408407 0.150248 0 
ZONE I=5
0.0408407 0.150248 0 
0.0416261 0.153078 0 
0.0424115 0.155905 0 
0.0431969 0.158728 0 
0.0439823 0.161547 0 
ZONE I=5
0.0439823 0.161547 0 
0.0447677 0.164364 0 
0.0455531 0.167176 0 
0.0463385 0.169985 0 
0.0471239 0.17279 0 
ZONE I=5
0.0471239 0.17279 0 
0.0479093 0.175592 0 
0.0486947 0.17839 0 
0.0494801 0.181184 0 
0.0502655 0.183974 0 
ZONE I=5
0.0502655 0.183974 0 
0.0510509 0.18676 0 
0.0518363 0.189542 0 
0.0526217 0.19232 0 
0.0534071 0.195094 0 
ZONE I=5
0.0534071 0.195094 0 
0.0541925 0.197863 0 
0.0549779 0.200629 0 
0.0557633 0.20339 0 
0.0565487 0.206147 0 
ZONE I=5
0.0565487 0.206147 0 
0.0573341 0.208899 0 
0.0581195 0.211647 0 
0.0589049 0.214391 0 
0.0596903 0.21713 0 
ZONE I=5
0.0596903 0.21713 0 
0.0604757 0.219864 0 
0.0612611 0.222594 0 
0.0620465 0.225319 0 
0.0628319 0.228039 0 
ZONE I=5
0.0628319 0.228039 0 
0.0636173 0.230755 0 
0.0644026 0.233465 0 
0.065188 0.236171 0 
0.0659734 0.238872 0 
ZONE I=5
0.0659734 0.238872 0 
0.0667588 0.241568 0 
0.0675442 0.244259 0 
0.0683296 0.246944 0 
0.069115 0.249625 0 
ZONE I=5
0.069115 0.249625 0 
0.0699004 0.252301 0 
0.0706858 0.254971 0 
0.0714712 0.257636 0 
0.0722566 0.260296 0 
ZONE I=5
0.0722566 0.260296 0 
0.073042 0.26295 0 
0.0738274 0.265599 0 
0.0746128 0.268243 0 
0.0753982 0.270881 0 
ZONE I=5
0.0753982 0.270881 0 
0.0761836 0.273513 0 
0.076969 0.27614 0 
0.0777544 0.278762 0 
0.0785398 0.281378 0 
ZONE I=5
0.0785398 0.281378 0 
0.0793252 0.283988 0 
0.0801106 0.286592 0 
0.080896 0.289191 0 
0.0816814 0.291783 0 
ZONE I=5
0.0816814 0.291783 0 
0.0824668 0.29437 0 
0.0832522 0.296951 0 
0.0840376 0.299527 0 
0.084823 0.302096 0 
ZONE I=5
0.084823 0.302096 0 
0.0856084 0.304659 0 
0.0863938 0.307216 0 
0.0871792 0.309767 0 
0.0879646 0.312312 0 
ZONE I=5
0.0879646 0.312312 0 
0.08875 0.314851 0 
0.0895354 0.317384 0 
0.0903208 0.31991 0 
0.0911062 0.32243 0 
ZONE I=5
0.0911062 0.32243 0 
0.0918916 0.324944 0 
0.092677 0.327452 0 
0.0934624 0.329953 0 
0.0942478 0.332448 0 
ZONE I=5
0.0942478 0.332448 0 
0.0950332 0.334937 0 
0.0958186 0.337419 0 
0.096604 0.339894 0 
0.0973894 0.342363 0 
ZONE I=5
0.0973894 0.342363 0 
0.0981748 0.344826 0 
0.0989602 0.347282 0 
0.0997456 0.349731 0 
0.100531 0.352174 0 
ZONE I=5
0.100531 0.352174 0 
0.101316 0.35461 0 
0.102102 0.35704 0 
0.102887 0.359462 0 
0.103673 0.361878 0 
ZONE I=5
0.103673 0.361878 0 
0.104458 0.364288 0 
0.105243 0.36669 0 
0.106029 0.369086 0 
0.106814 0.371474 0 
ZONE I=5
0.106814 0.371474 0 
0.1076 0.373856 0 
0.108385 0.376231 0 
0.10917 0.378599 0 
0.109956 0.380961 0 
ZONE I=5
0.109956 0.380961 0 
0.110741 0.383315 0 
0.111527 0.385662 0 
0.112312 0.388002 0 
0.113097 0.390336 0 
ZONE I=5
0.113097 0.390336 0 
0.113883 0.392662 0 
0.114668 0.394981 0 
0.115454 0.397293 0 
0.116239 0.399598 0 
ZONE I=5
0.116239 0.399598 0 
0.117024 0.401895 0 
0.11781 0.404186 0 
0.118595 0.406469 0 
0.119381 0.408746 0 
ZONE I=5
0.119381 0.408746 0 
0.120166 0.411015 0 
0.120951 0.413277 0 
0.121737 0.415531 0 
0.122522 0.417779 0 
