ZONE I=5
0 0 0 
0.000785398 0.000583344 0 
0.0015708 0.00116669 0 
0.00235619 0.00175003 0 
0.00314159 0.00233337 0 
ZONE I=5
0.00314159 0.00233337 0 
0.00392699 0.00291672 0 
0.00471239 0.00350006 0 
0.00549779 0.0040834 0 
0.00628319 0.00466674 0 
ZONE I=5
0.00628319 0.00466674 0 
0.00706858 0.00525007 0 
0.00785398 0.00583341 0 
0.00863938 0.00641674 0 
0.00942478 0.00700008 0 
ZONE I=5
0.00942478 0.00700008 0 
0.0102102 0.00758341 0 
0.0109956 0.00816674 0 
0.011781 0.00875006 0 
0.0125664 0.00933339 0 
ZONE I=5
0.0125664 0.00933339 0 
0.0133518 0.00991671 0 
0.0141372 0.0105 0 
0.0149226 0.0110833 0 
0.015708 0.0116667 0 
ZONE I=5
0.015708 0.0116667 0 
0.0164934 0.01225 0 
0.0172788 0.0128333 0 
0.0180642 0.0134166 0 
0.0188496 0.0139999 0 
ZONE I=5
0.0188496 0.0139999 0 
0.019635 0.0145832 0 
0.0204204 0.0151665 0 
0.0212058 0.0157498 0 
0.0219911 0.016333 0 
ZONE I=5
0.0219911 0.016333 0 
0.0227765 0.0169163 0 
0.0235619 0.0174996 0 
0.0243473 0.0180829 0 
0.0251327 0.0186661 0 
ZONE I=5
0.0251327 0.0186661 0 
0.0259181 0.0192494 0 
0.0267035 0.0198326 0 
0.0274889 0.0204159 0 
0.0282743 0.0209991 0 
ZONE I=5
0.0282743 0.0209991 0 
0.0290597 0.0215824 0 
0.0298451 0.0221656 0 
0.0306305 0.0227488 0 
0.0314159 0.023332 0 
ZONE I=5
0.0314159 0.023332 0 
0.0322013 0.0239152 0 
0.0329867 0.0244984 0 
0.0337721 0.0250816 0 
0.0345575 0.0256648 0 
ZONE I=5
0.0345575 0.0256648 0 
0.0353429 0.026248 0 
0.0361283 0.0268312 0 
0.0369137 0.0274144 0 
0.0376991 0.0279975 0 
ZONE I=5
0.0376991 0.0279975 0 
0.0384845 0.0285807 0 
0.0392699 0.0291638 0 
0.0400553 0.029747 0 
0.0408407 0.0303301 0 
ZONE I=5
0.0408407 0.0303301 0 
0.0416261 0.0309132 0 
0.0424115 0.0314963 0 
0.0431969 0.0320794 0 
0.0439823 0.0326625 0 
ZONE I=5
0.0439823 0.0326625 0 
0.0447677 0.0332456 0 
0.0455531 0.0338287 0 
0.0463385 0.0344117 0 
0.0471239 0.0349948 0 
ZONE I=5
0.0471239 0.0349948 0 
0.0479093 0.0355779 0 
0.0486947 0.0361609 0 
0.0494801 0.0367439 0 
0.0502655 0.0373269 0 
ZONE I=5
0.0502655 0.0373269 0 
0.0510509 0.0379099 0 
0.0518363 0.0384929 0 
0.0526217 0.0390759 0 
0.0534071 0.0396589 0 
ZONE I=5
0.0534071 0.0396589 0 
0.0541925 0.0402419 0 
0.0549779 0.0408248 0 
0.0557633 0.0414078 0 
0.0565487 0.0419907 0 
ZONE I=5
0.0565487 0.0419907 0 
0.0573341 0.0425736 0 
0.0581195 0.0431565 0 
0.0589049 0.0437394 0 
0.0596903 0.0443223 0 
ZONE I=5
0.0596903 0.0443223 0 
0.0604757 0.0449052 0 
0.0612611 0.045488 0 
0.0620465 0.0460709 0 
0.0628319 0.0466537 0 
ZONE I=5
