ZONE I=5
0 0 0 
0.000785398 0.00283497 0 
0.0015708 0.00566983 0 
0.00235619 0.00850457 0 
0.00314159 0.0113392 0 
ZONE I=5
0.00314159 0.0113392 0 
0.00392699 0.0141736 0 
0.00471239 0.0170076 0 
0.00549779 0.0198413 0 
0.00628319 0.0226747 0 
ZONE I=5
0.00628319 0.0226747 0 
0.00706858 0.0255075 0 
0.00785398 0.0283398 0 
0.00863938 0.0311716 0 
0.00942478 0.0340027 0 
ZONE I=5
0.00942478 0.0340027 0 
0.0102102 0.0368331 0 
0.0109956 0.0396628 0 
0.011781 0.0424916 0 
0.0125664 0.0453196 0 
ZONE I=5
0.0125664 0.0453196 0 
0.0133518 0.0481466 0 
0.0141372 0.0509727 0 
0.0149226 0.0537977 0 
0.015708 0.0566216 0 
ZONE I=5
0.015708 0.0566216 0 
0.0164934 0.0594444 0 
0.0172788 0.0622659 0 
0.0180642 0.0650861 0 
0.0188496 0.0679051 0 
ZONE I=5
0.0188496 0.0679051 0 
0.019635 0.0707227 0 
0.0204204 0.0735388 0 
0.0212058 0.0763533 0 
0.0219911 0.0791664 0 
ZONE I=5
0.0219911 0.0791664 0 
0.0227765 0.0819779 0 
0.0235619 0.0847876 0 
0.0243473 0.0875957 0 
0.0251327 0.090402 0 
ZONE I=5
0.0251327 0.090402 0 
0.0259181 0.0932064 0 
0.0267035 0.0960089 0 
0.0274889 0.0988095 0 
0.0282743 0.101608 0 
ZONE I=5
0.0282743 0.101608 0 
0.0290597 0.104405 0 
0.0298451 0.107199 0 
0.0306305 0.109991 0 
0.0314159 0.112781 0 
ZONE I=5
0.0314159 0.112781 0 
0.0322013 0.115569 0 
0.0329867 0.118355 0 
0.0337721 0.121138 0 
0.0345575 0.123918 0 
ZONE I=5
0.0345575 0.123918 0 
0.0353429 0.126696 0 
0.0361283 0.129472 0 
0.0369137 0.132245 0 
0.0376991 0.135015 0 
ZONE I=5
0.0376991 0.135015 0 
0.0384845 0.137783 0 
0.0392699 0.140547 0 
0.0400553 0.143309 0 
0.0408407 0.146069 0 
ZONE I=5
0.0408407 0.146069 0 
0.0416261 0.148825 0 
0.0424115 0.151578 0 
0.0431969 0.154328 0 
0.0439823 0.157076 0 
ZONE I=5
0.0439823 0.157076 0 
0.0447677 0.15982 0 
0.0455531 0.16256 0 
0.0463385 0.165298 0 
0.0471239 0.168033 0 
ZONE I=5
0.0471239 0.168033 0 
0.0479093 0.170764 0 
0.0486947 0.173491 0 
0.0494801 0.176215 0 
0.0502655 0.178936 0 
ZONE I=5
0.0502655 0.178936 0 
0.0510509 0.181654 0 
0.0518363 0.184367 0 
0.0526217 0.187077 0 
0.0534071 0.189784 0 
ZONE I=5
0.0534071 0.189784 0 
0.0541925 0.192486 0 
0.0549779 0.195185 0 
0.0557633 0.19788 0 
0.0565487 0.200572 0 
ZONE I=5
0.0565487 0.200572 0 
0.0573341 0.203259 0 
0.0581195 0.205943 0 
0.0589049 0.208622 0 
0.0596903 0.211297 0 
ZONE I=5
0.0596903 0.211297 0 
0.0604757 0.213969 0 
0.0612611 0.216636 0 
0.0620465 0.219299 0 
0.0628319 0.221957 0 
ZONE I=5
0.0628319 0.221957 0 
0.0636173 0.224612 0 
0.0644026 0.227262 0 
0.065188 0.229908 0 
0.0659734 0.232549 0 
ZONE I=5
0.0659734 0.232549 0 
0.0667588 0.235186 0 
0.0675442 0.237819 0 
0.0683296 0.240447 0 
0.069115 0.24307 0 
ZONE I=5
0.069115 0.24307 0 
0.0699004 0.245689 0 
0.0706858 0.248303 0 
0.0714712 0.250912 0 
0.0722566 0.253517 0 
ZONE I=5
0.0722566 0.253517 0 
0.073042 0.256117 0 
0.0738274 0.258712 0 
0.0746128 0.261302 0 
0.0753982 0.263888 0 
ZONE I=5
0.0753982 0.263888 0 
0.0761836 0.266468 0 
0.076969 0.269044 0 
0.0777544 0.271614 0 
0.0785398 0.27418 0 
ZONE I=5
