ZONE I=5
0 0 0 
0.000785398 0.000946594 0 
0.0015708 0.00189319 0 
0.00235619 0.00283978 0 
0.00314159 0.00378636 0 
ZONE I=5
0.00314159 0.00378636 0 
0.00392699 0.00473295 0 
0.00471239 0.00567952 0 
0.00549779 0.0066261 0 
0.00628319 0.00757266 0 
ZONE I=5
0.00628319 0.00757266 0 
0.00706858 0.00851922 0 
0.00785398 0.00946576 0 
0.00863938 0.0104123 0 
0.00942478 0.0113588 0 
ZONE I=5
0.00942478 0.0113588 0 
0.0102102 0.0123053 0 
0.0109956 0.0132518 0 
0.011781 0.0141983 0 
0.0125664 0.0151448 0 
ZONE I=5
0.0125664 0.0151448 0 
0.0133518 0.0160912 0 
0.0141372 0.0170376 0 
0.0149226 0.017984 0 
0.015708 0.0189304 0 
ZONE I=5
0.015708 0.0189304 0 
0.0164934 0.0198768 0 
0.0172788 0.0208232 0 
0.0180642 0.0217695 0 
0.0188496 0.0227158 0 
ZONE I=5
0.0188496 0.0227158 0 
0.019635 0.023662 0 
0.0204204 0.0246083 0 
0.0212058 0.0255545 0 
0.0219911 0.0265007 0 
ZONE I=5
0.0219911 0.0265007 0 
0.0227765 0.0274468 0 
0.0235619 0.028393 0 
0.0243473 0.029339 0 
0.0251327 0.0302851 0 
ZONE I=5
0.0251327 0.0302851 0 
0.0259181 0.0312311 0 
0.0267035 0.0321771 0 
0.0274889 0.0331231 0 
0.0282743 0.034069 0 
ZONE I=5
0.0282743 0.034069 0 
0.0290597 0.0350149 0 
0.0298451 0.0359607 0 
0.0306305 0.0369065 0 
0.0314159 0.0378522 0 
ZONE I=5
0.0314159 0.0378522 0 
0.0322013 0.0387979 0 
0.0329867 0.0397436 0 
0.0337721 0.0406892 0 
0.0345575 0.0416348 0 
ZONE I=5
0.0345575 0.0416348 0 
0.0353429 0.0425803 0 
0.0361283 0.0435258 0 
0.0369137 0.0444712 0 
0.0376991 0.0454166 0 
ZONE I=5
0.0376991 0.0454166 0 
0.0384845 0.0463619 0 
0.0392699 0.0473072 0 
0.0400553 0.0482524 0 
0.0408407 0.0491976 0 
ZONE I=5
0.0408407 0.0491976 0 
