ZONE I=5
0 0 0 
0.000785398 0.0022809 0 
0.0015708 0.00456174 0 
0.00235619 0.00684253 0 
0.00314159 0.00912325 0 
ZONE I=5
0.00314159 0.00912325 0 
0.00392699 0.0114039 0 
0.00471239 0.0136843 0 
0.00549779 0.0159646 0 
0.00628319 0.0182447 0 
ZONE I=5
0.00628319 0.0182447 0 
0.00706858 0.0205245 0 
0.00785398 0.0228041 0 
0.00863938 0.0250834 0 
0.00942478 0.0273624 0 
ZONE I=5
0.00942478 0.0273624 0 
0.0102102 0.029641 0 
0.0109956 0.0319193 0 
0.011781 0.0341971 0 
0.0125664 0.0364746 0 
ZONE I=5
0.0125664 0.0364746 0 
0.0133518 0.0387516 0 
0.0141372 0.041028 0 
0.0149226 0.043304 0 
0.015708 0.0455794 0 
ZONE I=5
0.015708 0.0455794 0 
0.0164934 0.0478543 0 
0.0172788 0.0501285 0 
0.0180642 0.0524021 0 
0.0188496 0.0546751 0 
ZONE I=5
0.0188496 0.0546751 0 
0.019635 0.0569473 0 
0.0204204 0.0592189 0 
0.0212058 0.0614897 0 
0.0219911 0.0637597 0 
ZONE I=5
0.0219911 0.0637597 0 
0.0227765 0.066029 0 
0.0235619 0.0682973 0 
0.0243473 0.0705649 0 
0.0251327 0.0728315 0 
ZONE I=5
0.0251327 0.0728315 0 
0.0259181 0.0750973 0 
0.0267035 0.0773621 0 
0.0274889 0.0796259 0 
0.0282743 0.0818887 0 
ZONE I=5
0.0282743 0.0818887 0 
0.0290597 0.0841506 0 
0.0298451 0.0864113 0 
0.0306305 0.088671 0 
0.0314159 0.0909296 0 
ZONE I=5
0.0314159 0.0909296 0 
0.0322013 0.093187 0 
0.0329867 0.0954432 0 
0.0337721 0.0976983 0 
0.0345575 0.0999522 0 
ZONE I=5
0.0345575 0.0999522 0 
0.0353429 0.102205 0 
0.0361283 0.104456 0 
0.0369137 0.106706 0 
0.0376991 0.108955 0 
ZONE I=5
0.0376991 0.108955 0 
0.0384845 0.111202 0 
0.0392699 0.113448 0 
0.0400553 0.115693 0 
0.0408407 0.117936 0 
ZONE I=5
0.0408407 0.117936 0 
0.0416261 0.120178 0 
0.0424115 0.122418 0 
0.0431969 0.124656 0 
0.0439823 0.126894 0 
ZONE I=5
0.0439823 0.126894 0 
0.0447677 0.129129 0 
0.0455531 0.131363 0 
0.0463385 0.133595 0 
0.0471239 0.135826 0 
ZONE I=5
0.0471239 0.135826 0 
0.0479093 0.138055 0 
0.0486947 0.140282 0 
0.0494801 0.142508 0 
0.0502655 0.144732 0 
ZONE I=5
0.0502655 0.144732 0 
0.0510509 0.146954 0 
0.0518363 0.149174 0 
0.0526217 0.151393 0 
0.0534071 0.153609 0 
ZONE I=5
0.0534071 0.153609 0 
0.0541925 0.155824 0 
0.0549779 0.158037 0 
0.0557633 0.160248 0 
0.0565487 0.162456 0 
ZONE I=5
0.0565487 0.162456 0 
0.0573341 0.164663 0 
0.0581195 0.166868 0 
0.0589049 0.169071 0 
0.0596903 0.171272 0 
ZONE I=5
0.0596903 0.171272 0 
0.0604757 0.173471 0 
0.0612611 0.175667 0 
0.0620465 0.177862 0 
0.0628319 0.180054 0 
ZONE I=5
0.0628319 0.180054 0 
0.0636173 0.182245 0 
0.0644026 0.184433 0 
0.065188 0.186618 0 
0.0659734 0.188802 0 
ZONE I=5
0.0659734 0.188802 0 
0.0667588 0.190983 0 
0.0675442 0.193162 0 
0.0683296 0.195339 0 
0.069115 0.197513 0 
ZONE I=5
0.069115 0.197513 0 
0.0699004 0.199685 0 
0.0706858 0.201855 0 
0.0714712 0.204022 0 
0.0722566 0.206186 0 
ZONE I=5
0.0722566 0.206186 0 
0.073042 0.208349 0 
0.0738274 0.210508 0 
0.0746128 0.212666 0 
0.0753982 0.21482 0 
ZONE I=5
0.0753982 0.21482 0 
0.0761836 0.216973 0 
0.076969 0.219122 0 
0.0777544 0.221269 0 
0.0785398 0.223414 0 
ZONE I=5
0.0785398 0.223414 0 
0.0793252 0.225556 0 
0.0801106 0.227695 0 
0.080896 0.229831 0 
0.0816814 0.231965 0 
ZONE I=5
0.0816814 0.231965 0 
0.0824668 0.234096 0 
0.0832522 0.236224 0 
0.0840376 0.23835 0 
0.084823 0.240473 0 
ZONE I=5
0.084823 0.240473 0 
0.0856084 0.242593 0 
0.0863938 0.24471 0 
0.0871792 0.246824 0 
0.0879646 0.248935 0 
ZONE I=5
0.0879646 0.248935 0 
0.08875 0.251044 0 
0.0895354 0.25315 0 
0.0903208 0.255252 0 
0.0911062 0.257352 0 
ZONE I=5
0.0911062 0.257352 0 
0.0918916 0.259449 0 
0.092677 0.261543 0 
0.0934624 0.263633 0 
0.0942478 0.265721 0 
ZONE I=5
0.0942478 0.265721 0 
0.0950332 0.267806 0 
0.0958186 0.269888 0 
0.096604 0.271966 0 
0.0973894 0.274042 0 
ZONE I=5
0.0973894 0.274042 0 
0.0981748 0.276114 0 
0.0989602 0.278183 0 
0.0997456 0.28025 0 
0.100531 0.282312 0 
ZONE I=5
0.100531 0.282312 0 
0.101316 0.284372 0 
0.102102 0.286429 0 
0.102887 0.288482 0 
0.103673 0.290532 0 
ZONE I=5
0.103673 0.290532 0 
0.104458 0.292579 0 
0.105243 0.294623 0 
0.106029 0.296663 0 
0.106814 0.2987 0 
ZONE I=5
0.106814 0.2987 0 
0.1076 0.300733 0 
0.108385 0.302764 0 
0.10917 0.304791 0 
0.109956 0.306814 0 
ZONE I=5
0.109956 0.306814 0 
0.110741 0.308834 0 
0.111527 0.310851 0 
0.112312 0.312864 0 
0.113097 0.314874 0 
ZONE I=5
0.113097 0.314874 0 
0.113883 0.316881 0 
0.114668 0.318884 0 
0.115454 0.320883 0 
0.116239 0.322879 0 
ZONE I=5
0.116239 0.322879 0 
0.117024 0.324871 0 
0.11781 0.32686 0 
0.118595 0.328846 0 
0.119381 0.330828 0 
ZONE I=5
0.119381 0.330828 0 
0.120166 0.332806 0 
0.120951 0.33478 0 
0.121737 0.336752 0 
0.122522 0.338719 0 
ZONE I=5
0.122522 0.338719 0 
0.123308 0.340683 0 
0.124093 0.342643 0 
0.124878 0.344599 0 
0.125664 0.346552 0 
ZONE I=5
0.125664 0.346552 0 
0.126449 0.348501 0 
0.127235 0.350447 0 
0.12802 0.352389 0 
0.128805 0.354327 0 
ZONE I=5
0.128805 0.354327 0 
0.129591 0.356261 0 
0.130376 0.358192 0 
0.131161 0.360118 0 
0.131947 0.362041 0 
ZONE I=5
0.131947 0.362041 0 
0.132732 0.363961 0 
0.133518 0.365876 0 
0.134303 0.367788 0 
0.135088 0.369696 0 
ZONE I=5
0.135088 0.369696 0 
0.135874 0.3716 0 
0.136659 0.3735 0 
0.137445 0.375396 0 
0.13823 0.377288 0 
ZONE I=5
0.13823 0.377288 0 
0.139015 0.379177 0 
0.139801 0.381062 0 
0.140586 0.382943 0 
0.141372 0.384819 0 
ZONE I=5
0.141372 0.384819 0 
0.142157 0.386692 0 
0.142942 0.388561 0 
0.143728 0.390427 0 
0.144513 0.392288 0 
ZONE I=5
0.144513 0.392288 0 
0.145299 0.394145 0 
0.146084 0.395998 0 
0.146869 0.397848 0 
0.147655 0.399693 0 
ZONE I=5
0.147655 0.399693 0 
0.14844 0.401534 0 
0.149226 0.403371 0 
0.150011 0.405205 0 
0.150796 0.407034 0 
ZONE I=5
0.150796 0.407034 0 
0.151582 0.408859 0 
0.152367 0.410681 0 
0.153153 0.412498 0 
0.153938 0.414311 0 
ZONE I=5
0.153938 0.414311 0 
0.154723 0.41612 0 
0.155509 0.417925 0 
0.156294 0.419726 0 
0.15708 0.421523 0 
ZONE I=5
0.15708 0.421523 0 
0.157865 0.423316 0 
0.15865 0.425104 0 
0.159436 0.426889 0 
0.160221 0.42867 0 
ZONE I=5
0.160221 0.42867 0 
0.161007 0.430446 0 
0.161792 0.432218 0 
0.162577 0.433986 0 
0.163363 0.43575 0 
ZONE I=5
0.163363 0.43575 0 
0.164148 0.43751 0 
0.164934 0.439266 0 
0.165719 0.441018 0 
0.166504 0.442765 0 
ZONE I=5
0.166504 0.442765 0 
0.16729 0.444508 0 
0.168075 0.446247 0 
0.168861 0.447982 0 
0.169646 0.449713 0 
ZONE I=5
0.169646 0.449713 0 
0.170431 0.45144 0 
0.171217 0.453162 0 
0.172002 0.45488 0 
0.172788 0.456594 0 
ZONE I=5
0.172788 0.456594 0 
0.173573 0.458304 0 
0.174358 0.460009 0 
0.175144 0.461711 0 
0.175929 0.463408 0 
ZONE I=5
0.175929 0.463408 0 
0.176715 0.465101 0 
0.1775 0.46679 0 
0.178285 0.468474 0 
0.179071 0.470154 0 
ZONE I=5
0.179071 0.470154 0 
0.179856 0.47183 0 
