ZONE I=5
0 0 0 
0.000785398 0.000472092 0 
0.0015708 0.000944183 0 
0.00235619 0.00141627 0 
0.00314159 0.00188837 0 
ZONE I=5
0.00314159 0.00188837 0 
0.00392699 0.00236046 0 
0.00471239 0.00283255 0 
0.00549779 0.00330464 0 
0.00628319 0.00377673 0 
ZONE I=5
0.00628319 0.00377673 0 
0.00706858 0.00424882 0 
0.00785398 0.0047209 0 
0.00863938 0.00519299 0 
0.00942478 0.00566508 0 
ZONE I=5
0.00942478 0.00566508 0 
0.0102102 0.00613716 0 
0.0109956 0.00660925 0 
0.011781 0.00708133 0 
0.0125664 0.00755341 0 
ZONE I=5
0.0125664 0.00755341 0 
0.0133518 0.0080255 0 
0.0141372 0.00849758 0 
0.0149226 0.00896965 0 
0.015708 0.00944173 0 
ZONE I=5
0.015708 0.00944173 0 
0.0164934 0.00991381 0 
0.0172788 0.0103859 0 
0.0180642 0.010858 0 
0.0188496 0.01133 0 
ZONE I=5
0.0188496 0.01133 0 
0.019635 0.0118021 0 
0.0204204 0.0122742 0 
0.0212058 0.0127462 0 
0.0219911 0.0132183 0 
ZONE I=5
0.0219911 0.0132183 0 
0.0227765 0.0136904 0 
0.0235619 0.0141624 0 
0.0243473 0.0146345 0 
0.0251327 0.0151065 0 
ZONE I=5
0.0251327 0.0151065 0 
0.0259181 0.0155786 0 
0.0267035 0.0160506 0 
0.0274889 0.0165227 0 
0.0282743 0.0169947 0 
ZONE I=5
0.0282743 0.0169947 0 
0.0290597 0.0174668 0 
0.0298451 0.0179388 0 
0.0306305 0.0184108 0 
0.0314159 0.0188829 0 
ZONE I=5
0.0314159 0.0188829 0 
0.0322013 0.0193549 0 
0.0329867 0.0198269 0 
0.0337721 0.020299 0 
0.0345575 0.020771 0 
ZONE I=5
0.0345575 0.020771 0 
0.0353429 0.021243 0 
0.0361283 0.021715 0 
0.0369137 0.022187 0 
0.0376991 0.022659 0 
ZONE I=5
0.0376991 0.022659 0 
0.0384845 0.023131 0 
0.0392699 0.023603 0 
0.0400553 0.024075 0 
0.0408407 0.024547 0 
ZONE I=5
0.0408407 0.024547 0 
0.0416261 0.025019 0 
0.0424115 0.025491 0 
0.0431969 0.025963 0 
0.0439823 0.0264349 0 
ZONE I=5
0.0439823 0.0264349 0 
0.0447677 0.0269069 0 
0.0455531 0.0273789 0 
0.0463385 0.0278509 0 
0.0471239 0.0283228 0 
ZONE I=5
0.0471239 0.0283228 0 
0.0479093 0.0287948 0 
0.0486947 0.0292667 0 
0.0494801 0.0297387 0 
0.0502655 0.0302106 0 
ZONE I=5
0.0502655 0.0302106 0 
0.0510509 0.0306825 0 
0.0518363 0.0311545 0 
0.0526217 0.0316264 0 
0.0534071 0.0320983 0 
ZONE I=5
0.0534071 0.0320983 0 
0.0541925 0.0325702 0 
0.0549779 0.0330422 0 
0.0557633 0.0335141 0 
0.0565487 0.033986 0 
ZONE I=5
0.0565487 0.033986 0 
0.0573341 0.0344579 0 
0.0581195 0.0349297 0 
0.0589049 0.0354016 0 
0.0596903 0.0358735 0 
ZONE I=5
0.0596903 0.0358735 0 
0.0604757 0.0363454 0 
0.0612611 0.0368173 0 
0.0620465 0.0372891 0 
0.0628319 0.037761 0 
ZONE I=5
0.0628319 0.037761 0 
0.0636173 0.0382328 0 
0.0644026 0.0387047 0 
0.065188 0.0391765 0 
0.0659734 0.0396483 0 
ZONE I=5
0.0659734 0.0396483 0 
0.0667588 0.0401202 0 
0.0675442 0.040592 0 
0.0683296 0.0410638 0 
0.069115 0.0415356 0 
ZONE I=5
0.069115 0.0415356 0 
0.0699004 0.0420074 0 
0.0706858 0.0424792 0 
0.0714712 0.042951 0 
0.0722566 0.0434228 0 
ZONE I=5
0.0722566 0.0434228 0 
0.073042 0.0438945 0 
0.0738274 0.0443663 0 
0.0746128 0.0448381 0 
0.0753982 0.0453098 0 
ZONE I=5
0.0753982 0.0453098 0 
0.0761836 0.0457816 0 
0.076969 0.0462533 0 
0.0777544 0.046725 0 
0.0785398 0.0471967 0 
ZONE I=5
0.0785398 0.0471967 0 
0.0793252 0.0476685 0 
0.0801106 0.0481402 0 
0.080896 0.0486119 0 
0.0816814 0.0490836 0 
ZONE I=5
0.0816814 0.0490836 0 
0.0824668 0.0495552 0 
0.0832522 0.0500269 0 
0.0840376 0.0504986 0 
0.084823 0.0509703 0 
ZONE I=5
0.084823 0.0509703 0 
0.0856084 0.0514419 0 
0.0863938 0.0519136 0 
0.0871792 0.0523852 0 
0.0879646 0.0528568 0 
ZONE I=5
0.0879646 0.0528568 0 
0.08875 0.0533284 0 
0.0895354 0.0538 0 
0.0903208 0.0542717 0 
0.0911062 0.0547432 0 
ZONE I=5
0.0911062 0.0547432 0 
0.0918916 0.0552148 0 
0.092677 0.0556864 0 
0.0934624 0.056158 0 
0.0942478 0.0566295 0 
ZONE I=5
0.0942478 0.0566295 0 
0.0950332 0.0571011 0 
0.0958186 0.0575726 0 
0.096604 0.0580442 0 
0.0973894 0.0585157 0 
ZONE I=5
0.0973894 0.0585157 0 
0.0981748 0.0589872 0 
0.0989602 0.0594587 0 
0.0997456 0.0599302 0 
0.100531 0.0604017 0 
ZONE I=5
0.100531 0.0604017 0 
0.101316 0.0608732 0 
0.102102 0.0613446 0 
0.102887 0.0618161 0 
0.103673 0.0622875 0 
ZONE I=5
0.103673 0.0622875 0 
0.104458 0.062759 0 
0.105243 0.0632304 0 
0.106029 0.0637018 0 
0.106814 0.0641732 0 
ZONE I=5
0.106814 0.0641732 0 
0.1076 0.0646446 0 
0.108385 0.065116 0 
0.10917 0.0655874 0 
0.109956 0.0660588 0 
ZONE I=5
0.109956 0.0660588 0 
0.110741 0.0665301 0 
0.111527 0.0670015 0 
0.112312 0.0674728 0 
0.113097 0.0679441 0 
ZONE I=5
0.113097 0.0679441 0 
0.113883 0.0684154 0 
0.114668 0.0688867 0 
0.115454 0.069358 0 
0.116239 0.0698293 0 
ZONE I=5
0.116239 0.0698293 0 
0.117024 0.0703006 0 
0.11781 0.0707718 0 
0.118595 0.0712431 0 
0.119381 0.0717143 0 
ZONE I=5
0.119381 0.0717143 0 
0.120166 0.0721855 0 
0.120951 0.0726567 0 
0.121737 0.073128 0 
0.122522 0.0735991 0 
ZONE I=5
0.122522 0.0735991 0 
0.123308 0.0740703 0 
0.124093 0.0745415 0 
0.124878 0.0750126 0 
0.125664 0.0754838 0 
ZONE I=5
0.125664 0.0754838 0 
0.126449 0.0759549 0 
0.127235 0.076426 0 
0.12802 0.0768971 0 
0.128805 0.0773682 0 
ZONE I=5
0.128805 0.0773682 0 
0.129591 0.0778393 0 
0.130376 0.0783104 0 
0.131161 0.0787814 0 
0.131947 0.0792525 0 
ZONE I=5
0.131947 0.0792525 0 
0.132732 0.0797235 0 
0.133518 0.0801945 0 
0.134303 0.0806656 0 
0.135088 0.0811366 0 
ZONE I=5
0.135088 0.0811366 0 
0.135874 0.0816075 0 
0.136659 0.0820785 0 
