ZONE I=5
0 0 0 
0.000785398 0.000318036 0 
0.0015708 0.000636071 0 
0.00235619 0.000954107 0 
0.00314159 0.00127214 0 
ZONE I=5
0.00314159 0.00127214 0 
0.00392699 0.00159018 0 
0.00471239 0.00190821 0 
0.00549779 0.00222625 0 
0.00628319 0.00254428 0 
ZONE I=5
0.00628319 0.00254428 0 
0.00706858 0.00286232 0 
0.00785398 0.00318035 0 
0.00863938 0.00349839 0 
0.00942478 0.00381642 0 
ZONE I=5
0.00942478 0.00381642 0 
0.0102102 0.00413446 0 
0.0109956 0.00445249 0 
0.011781 0.00477052 0 
0.0125664 0.00508856 0 
ZONE I=5
0.0125664 0.00508856 0 
0.0133518 0.00540659 0 
0.0141372 0.00572462 0 
0.0149226 0.00604266 0 
0.015708 0.00636069 0 
ZONE I=5
0.015708 0.00636069 0 
0.0164934 0.00667872 0 
0.0172788 0.00699675 0 
0.0180642 0.00731478 0 
0.0188496 0.00763281 0 
ZONE I=5
0.0188496 0.00763281 0 
0.019635 0.00795084 0 
0.0204204 0.00826887 0 
0.0212058 0.0085869 0 
0.0219911 0.00890493 0 
ZONE I=5
0.0219911 0.00890493 0 
0.0227765 0.00922296 0 
0.0235619 0.00954099 0 
0.0243473 0.00985902 0 
0.0251327 0.010177 0 
ZONE I=5
0.0251327 0.010177 0 
0.0259181 0.0104951 0 
0.0267035 0.0108131 0 
0.0274889 0.0111311 0 
0.0282743 0.0114491 0 
ZONE I=5
0.0282743 0.0114491 0 
0.0290597 0.0117672 0 
0.0298451 0.0120852 0 
0.0306305 0.0124032 0 
0.0314159 0.0127212 0 
ZONE I=5
0.0314159 0.0127212 0 
0.0322013 0.0130393 0 
0.0329867 0.0133573 0 
0.0337721 0.0136753 0 
0.0345575 0.0139933 0 
ZONE I=5
0.0345575 0.0139933 0 
0.0353429 0.0143113 0 
0.0361283 0.0146294 0 
0.0369137 0.0149474 0 
0.0376991 0.0152654 0 
ZONE I=5
0.0376991 0.0152654 0 
0.0384845 0.0155834 0 
0.0392699 0.0159014 0 
0.0400553 0.0162194 0 
0.0408407 0.0165374 0 
ZONE I=5
0.0408407 0.0165374 0 
0.0416261 0.0168554 0 
0.0424115 0.0171735 0 
0.0431969 0.0174915 0 
0.0439823 0.0178095 0 
ZONE I=5
0.0439823 0.0178095 0 
0.0447677 0.0181275 0 
0.0455531 0.0184455 0 
0.0463385 0.0187635 0 
0.0471239 0.0190815 0 
ZONE I=5
0.0471239 0.0190815 0 
0.0479093 0.0193995 0 
0.0486947 0.0197175 0 
0.0494801 0.0200355 0 
0.0502655 0.0203535 0 
ZONE I=5
0.0502655 0.0203535 0 
0.0510509 0.0206715 0 
0.0518363 0.0209895 0 
0.0526217 0.0213075 0 
0.0534071 0.0216255 0 
ZONE I=5
0.0534071 0.0216255 0 
0.0541925 0.0219435 0 
0.0549779 0.0222615 0 
0.0557633 0.0225795 0 
0.0565487 0.0228975 0 
ZONE I=5
0.0565487 0.0228975 0 
0.0573341 0.0232155 0 
0.0581195 0.0235334 0 
0.0589049 0.0238514 0 
0.0596903 0.0241694 0 
ZONE I=5
0.0596903 0.0241694 0 
0.0604757 0.0244874 0 
0.0612611 0.0248054 0 
0.0620465 0.0251234 0 
0.0628319 0.0254413 0 
ZONE I=5
0.0628319 0.0254413 0 
0.0636173 0.0257593 0 
0.0644026 0.0260773 0 
0.065188 0.0263953 0 
0.0659734 0.0267133 0 
ZONE I=5
0.0659734 0.0267133 0 
0.0667588 0.0270312 0 
0.0675442 0.0273492 0 
0.0683296 0.0276672 0 
0.069115 0.0279851 0 
ZONE I=5
0.069115 0.0279851 0 
0.0699004 0.0283031 0 
0.0706858 0.0286211 0 
0.0714712 0.028939 0 
0.0722566 0.029257 0 
ZONE I=5
0.0722566 0.029257 0 
0.073042 0.029575 0 
0.0738274 0.0298929 0 
0.0746128 0.0302109 0 
0.0753982 0.0305288 0 
ZONE I=5
0.0753982 0.0305288 0 
0.0761836 0.0308468 0 
0.076969 0.0311647 0 
0.0777544 0.0314827 0 
0.0785398 0.0318006 0 
ZONE I=5
0.0785398 0.0318006 0 
0.0793252 0.0321186 0 
0.0801106 0.0324365 0 
0.080896 0.0327545 0 
0.0816814 0.0330724 0 
ZONE I=5
0.0816814 0.0330724 0 
0.0824668 0.0333903 0 
0.0832522 0.0337083 0 
0.0840376 0.0340262 0 
0.084823 0.0343442 0 
ZONE I=5
0.084823 0.0343442 0 
0.0856084 0.0346621 0 
0.0863938 0.03498 0 
0.0871792 0.0352979 0 
0.0879646 0.0356159 0 
ZONE I=5
0.0879646 0.0356159 0 
0.08875 0.0359338 0 
0.0895354 0.0362517 0 
0.0903208 0.0365696 0 
0.0911062 0.0368876 0 
ZONE I=5
0.0911062 0.0368876 0 
0.0918916 0.0372055 0 
0.092677 0.0375234 0 
0.0934624 0.0378413 0 
0.0942478 0.0381592 0 
ZONE I=5
0.0942478 0.0381592 0 
0.0950332 0.0384771 0 
0.0958186 0.038795 0 
0.096604 0.0391129 0 
0.0973894 0.0394308 0 
ZONE I=5
0.0973894 0.0394308 0 
0.0981748 0.0397487 0 
0.0989602 0.0400666 0 
0.0997456 0.0403845 0 
0.100531 0.0407024 0 
ZONE I=5
0.100531 0.0407024 0 
0.101316 0.0410203 0 
0.102102 0.0413382 0 
0.102887 0.0416561 0 
0.103673 0.041974 0 
ZONE I=5
0.103673 0.041974 0 
0.104458 0.0422918 0 
0.105243 0.0426097 0 
0.106029 0.0429276 0 
0.106814 0.0432455 0 
ZONE I=5
0.106814 0.0432455 0 
0.1076 0.0435633 0 
0.108385 0.0438812 0 
0.10917 0.0441991 0 
0.109956 0.0445169 0 
ZONE I=5
0.109956 0.0445169 0 
0.110741 0.0448348 0 
0.111527 0.0451527 0 
0.112312 0.0454705 0 
0.113097 0.0457884 0 
ZONE I=5
0.113097 0.0457884 0 
0.113883 0.0461062 0 
0.114668 0.0464241 0 
0.115454 0.0467419 0 
0.116239 0.0470598 0 
ZONE I=5
0.116239 0.0470598 0 
0.117024 0.0473776 0 
0.11781 0.0476954 0 
0.118595 0.0480133 0 
0.119381 0.0483311 0 
ZONE I=5
0.119381 0.0483311 0 
0.120166 0.0486489 0 
0.120951 0.0489668 0 
0.121737 0.0492846 0 
0.122522 0.0496024 0 
ZONE I=5
0.122522 0.0496024 0 
0.123308 0.0499202 0 
0.124093 0.0502381 0 
0.124878 0.0505559 0 
0.125664 0.0508737 0 
ZONE I=5
0.125664 0.0508737 0 
0.126449 0.0511915 0 
0.127235 0.0515093 0 
0.12802 0.0518271 0 
0.128805 0.0521449 0 
ZONE I=5
0.128805 0.0521449 0 
0.129591 0.0524627 0 
0.130376 0.0527805 0 
0.131161 0.0530983 0 
0.131947 0.0534161 0 
ZONE I=5
0.131947 0.0534161 0 
0.132732 0.0537339 0 
0.133518 0.0540516 0 
0.134303 0.0543694 0 
0.135088 0.0546872 0 
ZONE I=5
0.135088 0.0546872 0 
0.135874 0.055005 0 
0.136659 0.0553227 0 
0.137445 0.0556405 0 
0.13823 0.0559583 0 
ZONE I=5
0.13823 0.0559583 0 
0.139015 0.056276 0 
0.139801 0.0565938 0 
0.140586 0.0569116 0 
0.141372 0.0572293 0 
ZONE I=5
0.141372 0.0572293 0 
0.142157 0.0575471 0 
0.142942 0.0578648 0 
0.143728 0.0581825 0 
0.144513 0.0585003 0 
ZONE I=5
0.144513 0.0585003 0 
0.145299 0.058818 0 
0.146084 0.0591358 0 
0.146869 0.0594535 0 
0.147655 0.0597712 0 
ZONE I=5
0.147655 0.0597712 0 
0.14844 0.0600889 0 
0.149226 0.0604067 0 
0.150011 0.0607244 0 
0.150796 0.0610421 0 
ZONE I=5
0.150796 0.0610421 0 
0.151582 0.0613598 0 
0.152367 0.0616775 0 
0.153153 0.0619952 0 
0.153938 0.0623129 0 
ZONE I=5
0.153938 0.0623129 0 
0.154723 0.0626306 0 
0.155509 0.0629483 0 
0.156294 0.063266 0 
0.15708 0.0635837 0 
ZONE I=5
0.15708 0.0635837 0 
0.157865 0.0639013 0 
0.15865 0.064219 0 
0.159436 0.0645367 0 
0.160221 0.0648544 0 
ZONE I=5
0.160221 0.0648544 0 
0.161007 0.065172 0 
0.161792 0.0654897 0 
0.162577 0.0658074 0 
0.163363 0.066125 0 
ZONE I=5
0.163363 0.066125 0 
0.164148 0.0664427 0 
0.164934 0.0667603 0 
0.165719 0.067078 0 
0.166504 0.0673956 0 
ZONE I=5
0.166504 0.0673956 0 
0.16729 0.0677132 0 
0.168075 0.0680309 0 
0.168861 0.0683485 0 
0.169646 0.0686661 0 
ZONE I=5
0.169646 0.0686661 0 
0.170431 0.0689838 0 
0.171217 0.0693014 0 
0.172002 0.069619 0 
0.172788 0.0699366 0 
ZONE I=5
0.172788 0.0699366 0 
0.173573 0.0702542 0 
0.174358 0.0705718 0 
0.175144 0.0708894 0 
0.175929 0.071207 0 
ZONE I=5
0.175929 0.071207 0 
0.176715 0.0715246 0 
0.1775 0.0718422 0 
0.178285 0.0721598 0 
0.179071 0.0724773 0 
ZONE I=5
0.179071 0.0724773 0 
0.179856 0.0727949 0 
0.180642 0.0731125 0 
0.181427 0.0734301 0 
0.182212 0.0737476 0 
ZONE I=5
0.182212 0.0737476 0 
0.182998 0.0740652 0 
0.183783 0.0743827 0 
0.184569 0.0747003 0 
0.185354 0.0750178 0 
ZONE I=5
0.185354 0.0750178 0 
0.186139 0.0753354 0 
0.186925 0.0756529 0 
0.18771 0.0759705 0 
0.188496 0.076288 0 
ZONE I=5
0.188496 0.076288 0 
0.189281 0.0766055 0 
0.190066 0.076923 0 
0.190852 0.0772405 0 
0.191637 0.0775581 0 
ZONE I=5
0.191637 0.0775581 0 
0.192423 0.0778756 0 
0.193208 0.0781931 0 
0.193993 0.0785106 0 
0.194779 0.0788281 0 
ZONE I=5
0.194779 0.0788281 0 
0.195564 0.0791456 0 
0.19635 0.079463 0 
0.197135 0.0797805 0 
0.19792 0.080098 0 
ZONE I=5
0.19792 0.080098 0 
0.198706 0.0804155 0 
0.199491 0.080733 0 
0.200277 0.0810504 0 
0.201062 0.0813679 0 
ZONE I=5
0.201062 0.0813679 0 
0.201847 0.0816853 0 
0.202633 0.0820028 0 
0.203418 0.0823202 0 
0.204204 0.0826377 0 
ZONE I=5
0.204204 0.0826377 0 
0.204989 0.0829551 0 
0.205774 0.0832725 0 
0.20656 0.08359 0 
0.207345 0.0839074 0 
ZONE I=5
0.207345 0.0839074 0 
0.208131 0.0842248 0 
0.208916 0.0845422 0 
0.209701 0.0848596 0 
0.210487 0.085177 0 
ZONE I=5
0.210487 0.085177 0 
0.211272 0.0854944 0 
0.212058 0.0858118 0 
0.212843 0.0861292 0 
0.213628 0.0864466 0 
ZONE I=5
0.213628 0.0864466 0 
0.214414 0.086764 0 
0.215199 0.0870814 0 
0.215984 0.0873987 0 
0.21677 0.0877161 0 
ZONE I=5
0.21677 0.0877161 0 
0.217555 0.0880335 0 
0.218341 0.0883508 0 
0.219126 0.0886682 0 
0.219911 0.0889855 0 
ZONE I=5
0.219911 0.0889855 0 
0.220697 0.0893029 0 
0.221482 0.0896202 0 
0.222268 0.0899375 0 
0.223053 0.0902549 0 
ZONE I=5
0.223053 0.0902549 0 
0.223838 0.0905722 0 
0.224624 0.0908895 0 
0.225409 0.0912068 0 
0.226195 0.0915241 0 
ZONE I=5
0.226195 0.0915241 0 
0.22698 0.0918414 0 
0.227765 0.0921587 0 
0.228551 0.092476 0 
0.229336 0.0927933 0 
ZONE I=5
0.229336 0.0927933 0 
0.230122 0.0931106 0 
0.230907 0.0934278 0 
0.231692 0.0937451 0 
0.232478 0.0940624 0 
ZONE I=5
0.232478 0.0940624 0 
0.233263 0.0943796 0 
0.234049 0.0946969 0 
0.234834 0.0950141 0 
0.235619 0.0953314 0 
ZONE I=5
0.235619 0.0953314 0 
0.236405 0.0956486 0 
0.23719 0.0959659 0 
0.237976 0.0962831 0 
0.238761 0.0966003 0 
ZONE I=5
0.238761 0.0966003 0 
0.239546 0.0969175 0 
0.240332 0.0972347 0 
0.241117 0.0975519 0 
0.241903 0.0978691 0 
ZONE I=5
0.241903 0.0978691 0 
0.242688 0.0981863 0 
0.243473 0.0985035 0 
0.244259 0.0988207 0 
0.245044 0.0991379 0 
ZONE I=5
0.245044 0.0991379 0 
0.24583 0.0994551 0 
0.246615 0.0997722 0 
0.2474 0.100089 0 
0.248186 0.100407 0 
ZONE I=5
0.248186 0.100407 0 
0.248971 0.100724 0 
0.249757 0.101041 0 
0.250542 0.101358 0 
0.251327 0.101675 0 
ZONE I=5
0.251327 0.101675 0 
0.252113 0.101992 0 
0.252898 0.102309 0 
0.253684 0.102626 0 
0.254469 0.102944 0 
ZONE I=5
0.254469 0.102944 0 
0.255254 0.103261 0 
0.25604 0.103578 0 
0.256825 0.103895 0 
0.257611 0.104212 0 
ZONE I=5
0.257611 0.104212 0 
0.258396 0.104529 0 
0.259181 0.104846 0 
0.259967 0.105163 0 
0.260752 0.10548 0 
ZONE I=5
0.260752 0.10548 0 
0.261538 0.105797 0 
0.262323 0.106114 0 
0.263108 0.106431 0 
0.263894 0.106748 0 
ZONE I=5
0.263894 0.106748 0 
0.264679 0.107066 0 
0.265465 0.107383 0 
0.26625 0.1077 0 
0.267035 0.108017 0 
ZONE I=5
0.267035 0.108017 0 
0.267821 0.108334 0 
0.268606 0.108651 0 
