ZONE I=5
0 0 0 
0.000785398 0.0028999 0 
0.0015708 0.00579966 0 
0.00235619 0.00869928 0 
0.00314159 0.0115988 0 
ZONE I=5
0.00314159 0.0115988 0 
0.00392699 0.014498 0 
0.00471239 0.0173968 0 
0.00549779 0.0202952 0 
0.00628319 0.0231932 0 
ZONE I=5
0.00628319 0.0231932 0 
0.00706858 0.0260906 0 
0.00785398 0.0289874 0 
0.00863938 0.0318835 0 
0.00942478 0.0347789 0 
ZONE I=5
0.00942478 0.0347789 0 
0.0102102 0.0376734 0 
0.0109956 0.0405671 0 
0.011781 0.0434598 0 
0.0125664 0.0463515 0 
ZONE I=5
0.0125664 0.0463515 0 
0.0133518 0.0492421 0 
0.0141372 0.0521315 0 
0.0149226 0.0550197 0 
0.015708 0.0579067 0 
ZONE I=5
0.015708 0.0579067 0 
0.0164934 0.0607923 0 
0.0172788 0.0636765 0 
0.0180642 0.0665591 0 
0.0188496 0.0694403 0 
ZONE I=5
0.0188496 0.0694403 0 
0.019635 0.0723198 0 
0.0204204 0.0751976 0 
0.0212058 0.0780736 0 
0.0219911 0.0809479 0 
ZONE I=5
0.0219911 0.0809479 0 
0.0227765 0.0838203 0 
0.0235619 0.0866906 0 
0.0243473 0.089559 0 
0.0251327 0.0924253 0 
ZONE I=5
0.0251327 0.0924253 0 
0.0259181 0.0952895 0 
0.0267035 0.0981514 0 
0.0274889 0.101011 0 
0.0282743 0.103868 0 
ZONE I=5
0.0282743 0.103868 0 
0.0290597 0.106723 0 
0.0298451 0.109576 0 
0.0306305 0.112426 0 
0.0314159 0.115273 0 
ZONE I=5
0.0314159 0.115273 0 
0.0322013 0.118118 0 
0.0329867 0.120959 0 
0.0337721 0.123799 0 
0.0345575 0.126635 0 
ZONE I=5
0.0345575 0.126635 0 
0.0353429 0.129468 0 
0.0361283 0.132299 0 
0.0369137 0.135126 0 
0.0376991 0.13795 0 
ZONE I=5
0.0376991 0.13795 0 
0.0384845 0.140771 0 
0.0392699 0.143589 0 
0.0400553 0.146404 0 
0.0408407 0.149215 0 
ZONE I=5
0.0408407 0.149215 0 
0.0416261 0.152023 0 
0.0424115 0.154827 0 
0.0431969 0.157628 0 
0.0439823 0.160425 0 
ZONE I=5
0.0439823 0.160425 0 
0.0447677 0.163219 0 
0.0455531 0.166009 0 
0.0463385 0.168795 0 
0.0471239 0.171577 0 
ZONE I=5
0.0471239 0.171577 0 
0.0479093 0.174356 0 
0.0486947 0.17713 0 
0.0494801 0.179901 0 
0.0502655 0.182667 0 
ZONE I=5
0.0502655 0.182667 0 
0.0510509 0.18543 0 
0.0518363 0.188188 0 
0.0526217 0.190942 0 
0.0534071 0.193692 0 
ZONE I=5
0.0534071 0.193692 0 
0.0541925 0.196437 0 
0.0549779 0.199178 0 
0.0557633 0.201915 0 
0.0565487 0.204647 0 
ZONE I=5
0.0565487 0.204647 0 
0.0573341 0.207375 0 
0.0581195 0.210098 0 
0.0589049 0.212816 0 
0.0596903 0.21553 0 
ZONE I=5
0.0596903 0.21553 0 
0.0604757 0.218239 0 
0.0612611 0.220943 0 
0.0620465 0.223642 0 
0.0628319 0.226336 0 
ZONE I=5
0.0628319 0.226336 0 
0.0636173 0.229026 0 
0.0644026 0.23171 0 
0.065188 0.234389 0 
0.0659734 0.237064 0 
ZONE I=5
0.0659734 0.237064 0 
0.0667588 0.239733 0 
0.0675442 0.242397 0 
0.0683296 0.245055 0 
0.069115 0.247709 0 
ZONE I=5
0.069115 0.247709 0 
0.0699004 0.250357 0 
0.0706858 0.252999 0 
0.0714712 0.255636 0 
0.0722566 0.258268 0 
ZONE I=5
0.0722566 0.258268 0 
0.073042 0.260894 0 
0.0738274 0.263515 0 
0.0746128 0.26613 0 
0.0753982 0.268739 0 
ZONE I=5
0.0753982 0.268739 0 
0.0761836 0.271343 0 
0.076969 0.27394 0 
0.0777544 0.276532 0 
0.0785398 0.279119 0 
ZONE I=5
0.0785398 0.279119 0 
0.0793252 0.281699 0 
0.0801106 0.284273 0 
0.080896 0.286842 0 
0.0816814 0.289404 0 
ZONE I=5
0.0816814 0.289404 0 
0.0824668 0.291961 0 
0.0832522 0.294511 0 
0.0840376 0.297055 0 
0.084823 0.299593 0 
ZONE I=5
0.084823 0.299593 0 
0.0856084 0.302125 0 
0.0863938 0.304651 0 
0.0871792 0.30717 0 
0.0879646 0.309683 0 
ZONE I=5
0.0879646 0.309683 0 
0.08875 0.31219 0 
0.0895354 0.314691 0 
0.0903208 0.317185 0 
0.0911062 0.319672 0 
ZONE I=5
0.0911062 0.319672 0 
0.0918916 0.322153 0 
0.092677 0.324628 0 
0.0934624 0.327096 0 
0.0942478 0.329557 0 
ZONE I=5
0.0942478 0.329557 0 
0.0950332 0.332012 0 
0.0958186 0.33446 0 
0.096604 0.336901 0 
0.0973894 0.339336 0 
ZONE I=5
0.0973894 0.339336 0 
0.0981748 0.341764 0 
0.0989602 0.344185 0 
0.0997456 0.3466 0 
0.100531 0.349007 0 
ZONE I=5
0.100531 0.349007 0 
0.101316 0.351408 0 
0.102102 0.353802 0 
0.102887 0.356189 0 
0.103673 0.358569 0 
ZONE I=5
0.103673 0.358569 0 
0.104458 0.360942 0 
0.105243 0.363308 0 
0.106029 0.365667 0 
0.106814 0.368019 0 
ZONE I=5
0.106814 0.368019 0 
0.1076 0.370363 0 
0.108385 0.372701 0 
0.10917 0.375032 0 
0.109956 0.377355 0 
ZONE I=5
0.109956 0.377355 0 
0.110741 0.379672 0 
0.111527 0.381981 0 
0.112312 0.384283 0 
0.113097 0.386577 0 
ZONE I=5
0.113097 0.386577 0 
0.113883 0.388865 0 
0.114668 0.391145 0 
0.115454 0.393418 0 
0.116239 0.395683 0 
ZONE I=5
0.116239 0.395683 0 
0.117024 0.397942 0 
0.11781 0.400192 0 
0.118595 0.402436 0 
0.119381 0.404672 0 
ZONE I=5
0.119381 0.404672 0 
0.120166 0.406901 0 
0.120951 0.409122 0 
0.121737 0.411336 0 
0.122522 0.413542 0 
ZONE I=5
0.122522 0.413542 0 
0.123308 0.415741 0 
0.124093 0.417932 0 
0.124878 0.420116 0 
0.125664 0.422292 0 
ZONE I=5
0.125664 0.422292 0 
0.126449 0.424461 0 
0.127235 0.426622 0 
0.12802 0.428776 0 
0.128805 0.430922 0 
ZONE I=5
0.128805 0.430922 0 
0.129591 0.43306 0 
0.130376 0.435191 0 
0.131161 0.437314 0 
0.131947 0.43943 0 
ZONE I=5
0.131947 0.43943 0 
0.132732 0.441538 0 
0.133518 0.443638 0 
0.134303 0.445731 0 
0.135088 0.447816 0 
ZONE I=5
0.135088 0.447816 0 
0.135874 0.449893 0 
0.136659 0.451963 0 
0.137445 0.454025 0 
0.13823 0.456079 0 
ZONE I=5
0.13823 0.456079 0 
0.139015 0.458126 0 
0.139801 0.460165 0 
0.140586 0.462196 0 
0.141372 0.464219 0 
ZONE I=5
0.141372 0.464219 0 
0.142157 0.466235 0 
0.142942 0.468243 0 
0.143728 0.470243 0 
0.144513 0.472235 0 
