ZONE I=5
0 0 0 
0.000785398 0.00286955 0 
0.0015708 0.00573896 0 
0.00235619 0.00860823 0 
0.00314159 0.0114774 0 
ZONE I=5
0.00314159 0.0114774 0 
0.00392699 0.0143462 0 
0.00471239 0.0172147 0 
0.00549779 0.0200828 0 
0.00628319 0.0229504 0 
ZONE I=5
0.00628319 0.0229504 0 
0.00706858 0.0258175 0 
0.00785398 0.0286839 0 
0.00863938 0.0315497 0 
0.00942478 0.0344148 0 
ZONE I=5
0.00942478 0.0344148 0 
0.0102102 0.0372791 0 
0.0109956 0.0401424 0 
0.011781 0.0430048 0 
0.0125664 0.0458662 0 
ZONE I=5
0.0125664 0.0458662 0 
0.0133518 0.0487266 0 
0.0141372 0.0515857 0 
0.0149226 0.0544436 0 
0.015708 0.0573003 0 
ZONE I=5
0.015708 0.0573003 0 
0.0164934 0.0601557 0 
0.0172788 0.0630096 0 
0.0180642 0.065862 0 
0.0188496 0.068713 0 
ZONE I=5
0.0188496 0.068713 0 
0.019635 0.0715623 0 
0.0204204 0.0744099 0 
0.0212058 0.0772557 0 
0.0219911 0.0800998 0 
ZONE I=5
0.0219911 0.0800998 0 
0.0227765 0.082942 0 
0.0235619 0.0857823 0 
0.0243473 0.0886205 0 
0.0251327 0.0914567 0 
ZONE I=5
0.0251327 0.0914567 0 
0.0259181 0.0942908 0 
0.0267035 0.0971226 0 
0.0274889 0.0999522 0 
0.0282743 0.102779 0 
ZONE I=5
0.0282743 0.102779 0 
0.0290597 0.105604 0 
0.0298451 0.108427 0 
0.0306305 0.111247 0 
0.0314159 0.114064 0 
ZONE I=5
0.0314159 0.114064 0 
0.0322013 0.116879 0 
0.0329867 0.119691 0 
0.0337721 0.1225 0 
0.0345575 0.125306 0 
ZONE I=5
0.0345575 0.125306 0 
0.0353429 0.12811 0 
0.0361283 0.13091 0 
0.0369137 0.133708 0 
0.0376991 0.136502 0 
ZONE I=5
0.0376991 0.136502 0 
0.0384845 0.139293 0 
0.0392699 0.142082 0 
0.0400553 0.144866 0 
0.0408407 0.147648 0 
ZONE I=5
0.0408407 0.147648 0 
0.0416261 0.150426 0 
0.0424115 0.153201 0 
0.0431969 0.155972 0 
0.0439823 0.15874 0 
ZONE I=5
0.0439823 0.15874 0 
0.0447677 0.161504 0 
0.0455531 0.164264 0 
0.0463385 0.167021 0 
0.0471239 0.169773 0 
ZONE I=5
0.0471239 0.169773 0 
0.0479093 0.172522 0 
0.0486947 0.175267 0 
0.0494801 0.178009 0 
0.0502655 0.180746 0 
ZONE I=5
0.0502655 0.180746 0 
0.0510509 0.183479 0 
0.0518363 0.186208 0 
0.0526217 0.188932 0 
0.0534071 0.191653 0 
ZONE I=5
0.0534071 0.191653 0 
0.0541925 0.194369 0 
0.0549779 0.197081 0 
0.0557633 0.199788 0 
0.0565487 0.202491 0 
ZONE I=5
0.0565487 0.202491 0 
0.0573341 0.20519 0 
0.0581195 0.207883 0 
0.0589049 0.210573 0 
0.0596903 0.213257 0 
ZONE I=5
0.0596903 0.213257 0 
0.0604757 0.215937 0 
0.0612611 0.218612 0 
0.0620465 0.221283 0 
0.0628319 0.223948 0 
ZONE I=5
0.0628319 0.223948 0 
0.0636173 0.226609 0 
0.0644026 0.229264 0 
0.065188 0.231915 0 
0.0659734 0.23456 0 
ZONE I=5
0.0659734 0.23456 0 
0.0667588 0.237201 0 
0.0675442 0.239836 0 
0.0683296 0.242466 0 
0.069115 0.24509 0 
ZONE I=5
0.069115 0.24509 0 
0.0699004 0.24771 0 
0.0706858 0.250324 0 
0.0714712 0.252932 0 
0.0722566 0.255536 0 
ZONE I=5
0.0722566 0.255536 0 
0.073042 0.258133 0 
0.0738274 0.260725 0 
0.0746128 0.263312 0 
0.0753982 0.265893 0 
ZONE I=5
0.0753982 0.265893 0 
0.0761836 0.268468 0 
0.076969 0.271038 0 
0.0777544 0.273602 0 
0.0785398 0.27616 0 
ZONE I=5
0.0785398 0.27616 0 
0.0793252 0.278712 0 
0.0801106 0.281258 0 
0.080896 0.283799 0 
0.0816814 0.286333 0 
ZONE I=5
0.0816814 0.286333 0 
0.0824668 0.288862 0 
0.0832522 0.291384 0 
0.0840376 0.293901 0 
0.084823 0.296411 0 
ZONE I=5
0.084823 0.296411 0 
0.0856084 0.298915 0 
0.0863938 0.301413 0 
0.0871792 0.303904 0 
0.0879646 0.30639 0 
ZONE I=5
0.0879646 0.30639 0 
0.08875 0.308869 0 
0.0895354 0.311342 0 
0.0903208 0.313808 0 
0.0911062 0.316268 0 
ZONE I=5
0.0911062 0.316268 0 
0.0918916 0.318722 0 
0.092677 0.321169 0 
0.0934624 0.32361 0 
0.0942478 0.326044 0 
ZONE I=5
0.0942478 0.326044 0 
0.0950332 0.328471 0 
0.0958186 0.330892 0 
0.096604 0.333306 0 
0.0973894 0.335714 0 
ZONE I=5
0.0973894 0.335714 0 
0.0981748 0.338115 0 
0.0989602 0.340509 0 
0.0997456 0.342896 0 
0.100531 0.345277 0 
ZONE I=5
0.100531 0.345277 0 
0.101316 0.347651 0 
0.102102 0.350018 0 
0.102887 0.352378 0 
0.103673 0.354731 0 
ZONE I=5
0.103673 0.354731 0 
0.104458 0.357077 0 
0.105243 0.359417 0 
0.106029 0.361749 0 
0.106814 0.364074 0 
ZONE I=5
0.106814 0.364074 0 
0.1076 0.366393 0 
0.108385 0.368704 0 
0.10917 0.371008 0 
0.109956 0.373305 0 
ZONE I=5
0.109956 0.373305 0 
0.110741 0.375595 0 
0.111527 0.377878 0 
0.112312 0.380154 0 
0.113097 0.382422 0 
ZONE I=5
0.113097 0.382422 0 
0.113883 0.384684 0 
0.114668 0.386938 0 
0.115454 0.389184 0 
0.116239 0.391424 0 
ZONE I=5
0.116239 0.391424 0 
0.117024 0.393656 0 
0.11781 0.395881 0 
0.118595 0.398099 0 
0.119381 0.400309 0 
ZONE I=5
0.119381 0.400309 0 
0.120166 0.402512 0 
0.120951 0.404707 0 
0.121737 0.406895 0 
0.122522 0.409076 0 
ZONE I=5
0.122522 0.409076 0 
0.123308 0.411249 0 
0.124093 0.413415 0 
0.124878 0.415574 0 
0.125664 0.417724 0 
ZONE I=5
0.125664 0.417724 0 
0.126449 0.419868 0 
0.127235 0.422004 0 
0.12802 0.424132 0 
0.128805 0.426253 0 
ZONE I=5
0.128805 0.426253 0 
0.129591 0.428366 0 
0.130376 0.430472 0 
0.131161 0.43257 0 
0.131947 0.434661 0 
ZONE I=5
0.131947 0.434661 0 
0.132732 0.436744 0 
0.133518 0.438819 0 
0.134303 0.440887 0 
0.135088 0.442947 0 
ZONE I=5
0.135088 0.442947 0 
0.135874 0.445 0 
0.136659 0.447045 0 
0.137445 0.449082 0 
0.13823 0.451112 0 
ZONE I=5
0.13823 0.451112 0 
0.139015 0.453134 0 
0.139801 0.455148 0 
0.140586 0.457155 0 
0.141372 0.459153 0 
ZONE I=5
0.141372 0.459153 0 
0.142157 0.461145 0 
0.142942 0.463128 0 
0.143728 0.465104 0 
0.144513 0.467072 0 
ZONE I=5
0.144513 0.467072 0 
0.145299 0.469033 0 
0.146084 0.470986 0 
0.146869 0.472931 0 
0.147655 0.474868 0 
ZONE I=5
0.147655 0.474868 0 
0.14844 0.476798 0 
0.149226 0.478719 0 
0.150011 0.480634 0 
0.150796 0.48254 0 
ZONE I=5
0.150796 0.48254 0 
0.151582 0.484439 0 
0.152367 0.48633 0 
0.153153 0.488213 0 
0.153938 0.490088 0 
ZONE I=5
0.153938 0.490088 0 
0.154723 0.491956 0 
0.155509 0.493816 0 
0.156294 0.495669 0 
0.15708 0.497513 0 
ZONE I=5
0.15708 0.497513 0 
0.157865 0.49935 0 
0.15865 0.501179 0 
0.159436 0.503001 0 
0.160221 0.504814 0 
ZONE I=5
0.160221 0.504814 0 
0.161007 0.50662 0 
0.161792 0.508419 0 
0.162577 0.510209 0 
0.163363 0.511992 0 
ZONE I=5
0.163363 0.511992 0 
0.164148 0.513767 0 
0.164934 0.515535 0 
0.165719 0.517294 0 
0.166504 0.519046 0 
ZONE I=5
0.166504 0.519046 0 
0.16729 0.520791 0 
0.168075 0.522527 0 
0.168861 0.524256 0 
0.169646 0.525978 0 
ZONE I=5
0.169646 0.525978 0 
0.170431 0.527691 0 
0.171217 0.529397 0 
0.172002 0.531096 0 
0.172788 0.532787 0 
ZONE I=5
0.172788 0.532787 0 
0.173573 0.53447 0 
0.174358 0.536145 0 
0.175144 0.537813 0 
0.175929 0.539473 0 
ZONE I=5
0.175929 0.539473 0 
0.176715 0.541126 0 
0.1775 0.542771 0 
0.178285 0.544408 0 
0.179071 0.546038 0 
ZONE I=5
0.179071 0.546038 0 
0.179856 0.547661 0 
0.180642 0.549275 0 
0.181427 0.550883 0 
0.182212 0.552482 0 
ZONE I=5
0.182212 0.552482 0 
0.182998 0.554074 0 
0.183783 0.555659 0 
0.184569 0.557236 0 
0.185354 0.558806 0 
ZONE I=5
0.185354 0.558806 0 
0.186139 0.560368 0 
0.186925 0.561923 0 
0.18771 0.56347 0 
0.188496 0.56501 0 
ZONE I=5
0.188496 0.56501 0 
0.189281 0.566542 0 
0.190066 0.568067 0 
0.190852 0.569585 0 
0.191637 0.571095 0 
ZONE I=5
0.191637 0.571095 0 
0.192423 0.572598 0 
0.193208 0.574093 0 
0.193993 0.575581 0 
0.194779 0.577062 0 
ZONE I=5
0.194779 0.577062 0 
0.195564 0.578536 0 
0.19635 0.580002 0 
0.197135 0.581461 0 
0.19792 0.582912 0 
ZONE I=5
0.19792 0.582912 0 
0.198706 0.584356 0 
0.199491 0.585793 0 
0.200277 0.587223 0 
0.201062 0.588646 0 
ZONE I=5
