ZONE I=5
0 0 0 
0.000785398 0.000481759 0 
0.0015708 0.000963518 0 
0.00235619 0.00144528 0 
0.00314159 0.00192703 0 
ZONE I=5
0.00314159 0.00192703 0 
0.00392699 0.00240879 0 
0.00471239 0.00289055 0 
0.00549779 0.00337231 0 
0.00628319 0.00385406 0 
ZONE I=5
0.00628319 0.00385406 0 
0.00706858 0.00433582 0 
0.00785398 0.00481758 0 
0.00863938 0.00529933 0 
0.00942478 0.00578108 0 
ZONE I=5
0.00942478 0.00578108 0 
0.0102102 0.00626284 0 
0.0109956 0.00674459 0 
0.011781 0.00722634 0 
0.0125664 0.00770809 0 
ZONE I=5
0.0125664 0.00770809 0 
0.0133518 0.00818983 0 
0.0141372 0.00867158 0 
0.0149226 0.00915333 0 
0.015708 0.00963507 0 
ZONE I=5
0.015708 0.00963507 0 
0.0164934 0.0101168 0 
0.0172788 0.0105986 0 
0.0180642 0.0110803 0 
0.0188496 0.011562 0 
ZONE I=5
0.0188496 0.011562 0 
0.019635 0.0120438 0 
0.0204204 0.0125255 0 
0.0212058 0.0130072 0 
0.0219911 0.013489 0 
ZONE I=5
0.0219911 0.013489 0 
0.0227765 0.0139707 0 
0.0235619 0.0144524 0 
0.0243473 0.0149341 0 
0.0251327 0.0154158 0 
ZONE I=5
0.0251327 0.0154158 0 
0.0259181 0.0158976 0 
0.0267035 0.0163793 0 
0.0274889 0.016861 0 
0.0282743 0.0173427 0 
ZONE I=5
0.0282743 0.0173427 0 
0.0290597 0.0178244 0 
0.0298451 0.0183061 0 
0.0306305 0.0187878 0 
0.0314159 0.0192695 0 
ZONE I=5
0.0314159 0.0192695 0 
0.0322013 0.0197512 0 
0.0329867 0.0202329 0 
0.0337721 0.0207146 0 
0.0345575 0.0211963 0 
ZONE I=5
0.0345575 0.0211963 0 
0.0353429 0.0216779 0 
0.0361283 0.0221596 0 
0.0369137 0.0226413 0 
0.0376991 0.0231229 0 
ZONE I=5
0.0376991 0.0231229 0 
0.0384845 0.0236046 0 
0.0392699 0.0240863 0 
0.0400553 0.0245679 0 
0.0408407 0.0250496 0 
ZONE I=5
0.0408407 0.0250496 0 
0.0416261 0.0255312 0 
0.0424115 0.0260129 0 
0.0431969 0.0264945 0 
0.0439823 0.0269761 0 
ZONE I=5
0.0439823 0.0269761 0 
0.0447677 0.0274578 0 
0.0455531 0.0279394 0 
0.0463385 0.028421 0 
