ZONE I=5
0 0 0 
0.000785398 0.000329075 0 
0.0015708 0.000658149 0 
0.00235619 0.000987224 0 
0.00314159 0.0013163 0 
ZONE I=5
0.00314159 0.0013163 0 
0.00392699 0.00164537 0 
0.00471239 0.00197445 0 
0.00549779 0.00230352 0 
0.00628319 0.0026326 0 
ZONE I=5
0.00628319 0.0026326 0 
0.00706858 0.00296167 0 
0.00785398 0.00329074 0 
0.00863938 0.00361982 0 
0.00942478 0.00394889 0 
ZONE I=5
0.00942478 0.00394889 0 
0.0102102 0.00427796 0 
0.0109956 0.00460704 0 
0.011781 0.00493611 0 
0.0125664 0.00526518 0 
ZONE I=5
0.0125664 0.00526518 0 
0.0133518 0.00559425 0 
0.0141372 0.00592333 0 
0.0149226 0.0062524 0 
0.015708 0.00658147 0 
ZONE I=5
0.015708 0.00658147 0 
0.0164934 0.00691054 0 
0.0172788 0.00723961 0 
0.0180642 0.00756868 0 
0.0188496 0.00789775 0 
ZONE I=5
0.0188496 0.00789775 0 
0.019635 0.00822682 0 
0.0204204 0.00855588 0 
0.0212058 0.00888495 0 
0.0219911 0.00921402 0 
ZONE I=5
0.0219911 0.00921402 0 
0.0227765 0.00954309 0 
0.0235619 0.00987215 0 
0.0243473 0.0102012 0 
0.0251327 0.0105303 0 
ZONE I=5
0.0251327 0.0105303 0 
0.0259181 0.0108593 0 
0.0267035 0.0111884 0 
0.0274889 0.0115175 0 
0.0282743 0.0118465 0 
ZONE I=5
0.0282743 0.0118465 0 
0.0290597 0.0121756 0 
0.0298451 0.0125047 0 
0.0306305 0.0128337 0 
0.0314159 0.0131628 0 
ZONE I=5
0.0314159 0.0131628 0 
0.0322013 0.0134918 0 
0.0329867 0.0138209 0 
0.0337721 0.0141499 0 
0.0345575 0.014479 0 
ZONE I=5
0.0345575 0.014479 0 
0.0353429 0.0148081 0 
0.0361283 0.0151371 0 
0.0369137 0.0154662 0 
0.0376991 0.0157952 0 
ZONE I=5
0.0376991 0.0157952 0 
0.0384845 0.0161243 0 
0.0392699 0.0164533 0 
0.0400553 0.0167824 0 
0.0408407 0.0171114 0 
ZONE I=5
0.0408407 0.0171114 0 
0.0416261 0.0174405 0 
0.0424115 0.0177695 0 
0.0431969 0.0180986 0 
0.0439823 0.0184276 0 
ZONE I=5
0.0439823 0.0184276 0 
0.0447677 0.0187566 0 
0.0455531 0.0190857 0 
0.0463385 0.0194147 0 
0.0471239 0.0197438 0 
ZONE I=5
0.0471239 0.0197438 0 
0.0479093 0.0200728 0 
0.0486947 0.0204018 0 
0.0494801 0.0207309 0 
0.0502655 0.0210599 0 
ZONE I=5
0.0502655 0.0210599 0 
0.0510509 0.0213889 0 
0.0518363 0.021718 0 
0.0526217 0.022047 0 
0.0534071 0.022376 0 
ZONE I=5
0.0534071 0.022376 0 
0.0541925 0.0227051 0 
0.0549779 0.0230341 0 
0.0557633 0.0233631 0 
0.0565487 0.0236921 0 
ZONE I=5
0.0565487 0.0236921 0 
0.0573341 0.0240212 0 
0.0581195 0.0243502 0 
0.0589049 0.0246792 0 
0.0596903 0.0250082 0 
ZONE I=5
0.0596903 0.0250082 0 
0.0604757 0.0253372 0 
0.0612611 0.0256663 0 
0.0620465 0.0259953 0 
0.0628319 0.0263243 0 
ZONE I=5
0.0628319 0.0263243 0 
0.0636173 0.0266533 0 
0.0644026 0.0269823 0 
0.065188 0.0273113 0 
0.0659734 0.0276403 0 
ZONE I=5
0.0659734 0.0276403 0 
