ZONE I=5
0 0 0 
0.000785398 0.000375025 0 
0.0015708 0.000750049 0 
0.00235619 0.00112507 0 
0.00314159 0.0015001 0 
ZONE I=5
0.00314159 0.0015001 0 
0.00392699 0.00187512 0 
0.00471239 0.00225015 0 
0.00549779 0.00262517 0 
0.00628319 0.00300019 0 
ZONE I=5
0.00628319 0.00300019 0 
0.00706858 0.00337522 0 
0.00785398 0.00375024 0 
0.00863938 0.00412526 0 
0.00942478 0.00450029 0 
ZONE I=5
0.00942478 0.00450029 0 
0.0102102 0.00487531 0 
0.0109956 0.00525033 0 
0.011781 0.00562535 0 
0.0125664 0.00600037 0 
ZONE I=5
0.0125664 0.00600037 0 
0.0133518 0.00637539 0 
0.0141372 0.00675041 0 
0.0149226 0.00712543 0 
0.015708 0.00750045 0 
ZONE I=5
0.015708 0.00750045 0 
0.0164934 0.00787547 0 
0.0172788 0.00825049 0 
0.0180642 0.0086255 0 
0.0188496 0.00900052 0 
ZONE I=5
0.0188496 0.00900052 0 
0.019635 0.00937553 0 
0.0204204 0.00975055 0 
0.0212058 0.0101256 0 
0.0219911 0.0105006 0 
ZONE I=5
0.0219911 0.0105006 0 
0.0227765 0.0108756 0 
0.0235619 0.0112506 0 
0.0243473 0.0116256 0 
0.0251327 0.0120006 0 
ZONE I=5
0.0251327 0.0120006 0 
0.0259181 0.0123756 0 
0.0267035 0.0127506 0 
0.0274889 0.0131256 0 
0.0282743 0.0135006 0 
ZONE I=5
0.0282743 0.0135006 0 
0.0290597 0.0138756 0 
0.0298451 0.0142506 0 
0.0306305 0.0146256 0 
0.0314159 0.0150006 0 
ZONE I=5
0.0314159 0.0150006 0 
0.0322013 0.0153756 0 
0.0329867 0.0157506 0 
0.0337721 0.0161256 0 
0.0345575 0.0165006 0 
ZONE I=5
0.0345575 0.0165006 0 
0.0353429 0.0168756 0 
0.0361283 0.0172506 0 
0.0369137 0.0176256 0 
0.0376991 0.0180006 0 
ZONE I=5
0.0376991 0.0180006 0 
0.0384845 0.0183756 0 
0.0392699 0.0187506 0 
0.0400553 0.0191255 0 
0.0408407 0.0195005 0 
ZONE I=5
0.0408407 0.0195005 0 
0.0416261 0.0198755 0 
0.0424115 0.0202505 0 
0.0431969 0.0206255 0 
0.0439823 0.0210004 0 
ZONE I=5
